county,precinct,office,district,party,candidate,votes,early_votes,election_day
Parker,100A,Registered Voters,,REP,,3000.0,,
Parker,100A,Ballots Cast,,REP,,2044.0,1047.0,997.0
Parker,100A,Straight Party,,REP,Over Votes,0.0,0.0,0.0
Parker,100A,Straight Party,,REP,Under Votes,619.0,315.0,304.0
Parker,100A,Straight Party,,REP,Republican Party,1172.0,620.0,552.0
Parker,100A,Straight Party,,DEM,Democratic Party,244.0,111.0,133.0
Parker,100A,Straight Party,,LIB,Libertarian Party,7.0,1.0,6.0
Parker,100A,Straight Party,,GRN,Green Party,2.0,0.0,2.0
Parker,100A,President and Vice President,,REP,Over Votes,0.0,0.0,0.0
Parker,100A,President and Vice President,,REP,Under Votes,24.0,10.0,14.0
Parker,100A,President and Vice President,,REP,Mitt Romney \ Paul Ryan,1591.0,846.0,745.0
Parker,100A,President and Vice President,,DEM,Barack Obama \ Joe Biden,396.0,185.0,211.0
Parker,100A,President and Vice President,,LIB,Gary Johnson \ Jim Gray,20.0,3.0,17.0
Parker,100A,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,6.0,1.0,5.0
Parker,100A,President and Vice President,,,Stewart Alexander / Alex Mendoza,0.0,0.0,0.0
Parker,100A,President and Vice President,,,Rocky Anderson / Luis J. Rodriquez,0.0,0.0,0.0
Parker,100A,President and Vice President,,,Avery Ayers / Alejandrina Cabrera,0.0,0.0,0.0
Parker,100A,President and Vice President,,,Andre N. Barnett / Kenneth R. Cross,0.0,0.0,0.0
Parker,100A,President and Vice President,,,Virgil Goode / Jim Clymer,0.0,0.0,0.0
Parker,100A,President and Vice President,,,Thaddaus Hill / Gordon F. Bailey,0.0,0.0,0.0
Parker,100A,President and Vice President,,,Tom Hoefling / Jonathan D. Ellis,0.0,0.0,0.0
Parker,100A,President and Vice President,,,Uncertified,7.0,2.0,5.0
Parker,100A,United States Senator,,REP,Over Votes,0.0,0.0,0.0
Parker,100A,United States Senator,,REP,Under Votes,26.0,15.0,11.0
Parker,100A,United States Senator,,REP,Ted Cruz,1560.0,820.0,740.0
Parker,100A,United States Senator,,DEM,Paul Sadler,417.0,199.0,218.0
Parker,100A,United States Senator,,LIB,John Jay Myers,21.0,8.0,13.0
Parker,100A,United States Senator,,GRN,David B. Collins,20.0,5.0,15.0
Parker,100A,United States Representative,12,REP,Over Votes,0.0,0.0,0.0
Parker,100A,United States Representative,12,REP,Under Votes,25.0,12.0,13.0
Parker,100A,United States Representative,12,REP,Kay Granger,1657.0,865.0,792.0
Parker,100A,United States Representative,12,DEM,Dave Robinson,324.0,158.0,166.0
Parker,100A,United States Representative,12,LIB,Matthew Solodow,38.0,12.0,26.0
Parker,100A,Railroad Commissioner,,REP,Over Votes,0.0,0.0,0.0
Parker,100A,Railroad Commissioner,,REP,Under Votes,60.0,33.0,27.0
Parker,100A,Railroad Commissioner,,REP,Christi Craddick,1538.0,817.0,721.0
Parker,100A,Railroad Commissioner,,DEM,Dale Henry,382.0,173.0,209.0
Parker,100A,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,30.0,13.0,17.0
Parker,100A,Railroad Commissioner,,GRN,Chris Kennedy,34.0,11.0,23.0
Parker,100A,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0.0,0.0,0.0
Parker,100A,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,242.0,121.0,121.0
Parker,100A,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,1549.0,824.0,725.0
Parker,100A,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,151.0,57.0,94.0
Parker,100A,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,102.0,45.0,57.0
Parker,100A,"Justice, Supreme Court, Place 2",,REP,Over Votes,0.0,0.0,0.0
Parker,100A,"Justice, Supreme Court, Place 2",,REP,Under Votes,241.0,120.0,121.0
Parker,100A,"Justice, Supreme Court, Place 2",,REP,Don Willett,1587.0,840.0,747.0
Parker,100A,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,216.0,87.0,129.0
Parker,100A,"Justice, Supreme Court, Place 4",,REP,Over Votes,0.0,0.0,0.0
Parker,100A,"Justice, Supreme Court, Place 4",,REP,Under Votes,237.0,118.0,119.0
Parker,100A,"Justice, Supreme Court, Place 4",,REP,John Devine,1549.0,822.0,727.0
Parker,100A,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,169.0,72.0,97.0
Parker,100A,"Justice, Supreme Court, Place 4",,GRN,Charles E. Waterbury,89.0,35.0,54.0
Parker,100A,"Justice, Supreme Court, Place 6",,REP,Over Votes,0.0,0.0,0.0
Parker,100A,"Justice, Supreme Court, Place 6",,REP,Under Votes,57.0,26.0,31.0
Parker,100A,"Justice, Supreme Court, Place 6",,REP,Nathan Hecht,1494.0,802.0,692.0
Parker,100A,"Justice, Supreme Court, Place 6",,DEM,Michele Petty,405.0,189.0,216.0
Parker,100A,"Justice, Supreme Court, Place 6",,LIB,Mark Ash,55.0,20.0,35.0
Parker,100A,"Justice, Supreme Court, Place 6",,GRN,Jim Chisholm,33.0,10.0,23.0
Parker,100A,"Presiding Judge, Court of Criminal Appeals",,REP,Over Votes,0.0,0.0,0.0
Parker,100A,"Presiding Judge, Court of Criminal Appeals",,REP,Under Votes,62.0,31.0,31.0
Parker,100A,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,1524.0,814.0,710.0
Parker,100A,"Presiding Judge, Court of Criminal Appeals",,DEM,Keith Hampton,389.0,173.0,216.0
Parker,100A,"Presiding Judge, Court of Criminal Appeals",,LIB,Lance Stott,69.0,29.0,40.0
Parker,100A,"Judge, Court of Criminal Appeals, Place 7",,REP,Over Votes,0.0,0.0,0.0
