county,precinct,office,district,party,candidate,votes,early_voting,election_day
Cochran,101,Registered Voters - Total,,,,477,,
Cochran,202,Registered Voters - Total,,,,453,,
Cochran,303,Registered Voters - Total,,,,92,,
Cochran,306,Registered Voters - Total,,,,386,,
Cochran,404,Registered Voters - Total,,,,331,,
Cochran,101,President,,REP,Mike Huckabee,2,2,0
Cochran,202,President,,REP,Mike Huckabee,1,1,0
Cochran,303,President,,REP,Mike Huckabee,3,0,3
Cochran,306,President,,REP,Mike Huckabee,1,0,1
Cochran,404,President,,REP,Mike Huckabee,1,0,1
Cochran,101,President,,REP,Lindsey Graham,0,0,0
Cochran,202,President,,REP,Lindsey Graham,1,0,1
Cochran,303,President,,REP,Lindsey Graham,0,0,0
Cochran,306,President,,REP,Lindsey Graham,0,0,0
Cochran,404,President,,REP,Lindsey Graham,0,0,0
Cochran,101,President,,REP,Donald J. Trump,48,30,18
Cochran,202,President,,REP,Donald J. Trump,33,6,27
Cochran,303,President,,REP,Donald J. Trump,9,4,5
Cochran,306,President,,REP,Donald J. Trump,44,27,17
Cochran,404,President,,REP,Donald J. Trump,19,11,8
Cochran,101,President,,REP,Ben Carson,12,5,7
Cochran,202,President,,REP,Ben Carson,7,0,7
Cochran,303,President,,REP,Ben Carson,9,5,4
Cochran,306,President,,REP,Ben Carson,7,2,5
Cochran,404,President,,REP,Ben Carson,4,3,1
Cochran,101,President,,REP,Carly Fiorina,0,0,0
Cochran,202,President,,REP,Carly Fiorina,1,0,1
Cochran,303,President,,REP,Carly Fiorina,0,0,0
Cochran,306,President,,REP,Carly Fiorina,0,0,0
Cochran,404,President,,REP,Carly Fiorina,0,0,0
Cochran,101,President,,REP,Chris Christie,0,0,0
Cochran,202,President,,REP,Chris Christie,0,0,0
Cochran,303,President,,REP,Chris Christie,0,0,0
Cochran,306,President,,REP,Chris Christie,0,0,0
Cochran,404,President,,REP,Chris Christie,1,1,0
Cochran,101,President,,REP,Rick Santorum,0,0,0
Cochran,202,President,,REP,Rick Santorum,0,0,0
Cochran,303,President,,REP,Rick Santorum,0,0,0
Cochran,306,President,,REP,Rick Santorum,0,0,0
Cochran,404,President,,REP,Rick Santorum,1,1,0
Cochran,101,President,,REP,Marco Rubio,39,15,24
Cochran,202,President,,REP,Marco Rubio,17,3,14
Cochran,303,President,,REP,Marco Rubio,2,0,2
Cochran,306,President,,REP,Marco Rubio,40,10,30
Cochran,404,President,,REP,Marco Rubio,24,8,16
Cochran,101,President,,REP,John R. Kasich,2,1,1
Cochran,202,President,,REP,John R. Kasich,3,0,3
Cochran,303,President,,REP,John R. Kasich,0,0,0
Cochran,306,President,,REP,John R. Kasich,7,7,0
Cochran,404,President,,REP,John R. Kasich,3,3,0
Cochran,101,President,,REP,Rand Paul,1,0,1
Cochran,202,President,,REP,Rand Paul,1,0,1
Cochran,303,President,,REP,Rand Paul,0,0,0
Cochran,306,President,,REP,Rand Paul,0,0,0
Cochran,404,President,,REP,Rand Paul,1,0,1
Cochran,101,President,,REP,Jeb Bush,10,7,3
Cochran,202,President,,REP,Jeb Bush,7,4,3
Cochran,303,President,,REP,Jeb Bush,1,1,0
Cochran,306,President,,REP,Jeb Bush,5,4,1
Cochran,404,President,,REP,Jeb Bush,7,5,2
Cochran,101,President,,REP,Elizabeth Gray,1,1,0
Cochran,202,President,,REP,Elizabeth Gray,0,0,0
Cochran,303,President,,REP,Elizabeth Gray,0,0,0
Cochran,306,President,,REP,Elizabeth Gray,1,0,1
Cochran,404,President,,REP,Elizabeth Gray,1,0,1
Cochran,101,President,,REP,Ted Cruz,104,58,46
Cochran,202,President,,REP,Ted Cruz,95,11,84
Cochran,303,President,,REP,Ted Cruz,25,6,19
Cochran,306,President,,REP,Ted Cruz,89,45,44
Cochran,404,President,,REP,Ted Cruz,40,19,21
Cochran,101,President,,REP,Uncommitted,6,3,3
Cochran,202,President,,REP,Uncommitted,6,2,4
Cochran,303,President,,REP,Uncommitted,0,0,0
Cochran,306,President,,REP,Uncommitted,2,2,0
Cochran,404,President,,REP,Uncommitted,5,2,3
Cochran,101,President,,DEM,Martin J. O'Malley,0,0,0
Cochran,202,President,,DEM,Martin J. O'Malley,0,0,0
Cochran,303,President,,DEM,Martin J. O'Malley,0,0,0
Cochran,306,President,,DEM,Martin J. O'Malley,0,0,0
Cochran,404,President,,DEM,Martin J. O'Malley,0,0,0
Cochran,101,President,,DEM,Star Locke,0,0,0
Cochran,202,President,,DEM,Star Locke,0,0,0
Cochran,303,President,,DEM,Star Locke,0,0,0
Cochran,306,President,,DEM,Star Locke,0,0,0
Cochran,404,President,,DEM,Star Locke,0,0,0
Cochran,101,President,,DEM,Hillary Clinton,4,3,1
Cochran,202,President,,DEM,Hillary Clinton,0,0,0
Cochran,303,President,,DEM,Hillary Clinton,0,0,0
Cochran,306,President,,DEM,Hillary Clinton,0,0,0
Cochran,404,President,,DEM,Hillary Clinton,0,0,0
Cochran,101,President,,DEM,Bernie Sanders,3,2,1
Cochran,202,President,,DEM,Bernie Sanders,0,0,0
Cochran,303,President,,DEM,Bernie Sanders,0,0,0
Cochran,306,President,,DEM,Bernie Sanders,0,0,0
Cochran,404,President,,DEM,Bernie Sanders,0,0,0
Cochran,101,President,,DEM,Keith Judd,0,0,0
Cochran,202,President,,DEM,Keith Judd,0,0,0
Cochran,303,President,,DEM,Keith Judd,0,0,0
Cochran,306,President,,DEM,Keith Judd,0,0,0
Cochran,404,President,,DEM,Keith Judd,0,0,0
Cochran,101,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Cochran,202,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Cochran,303,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Cochran,306,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Cochran,404,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
