county,precinct,office,district,party,candidate,votes,early_votes,election_day
Denton,1000,President,,REP,John R. Kasich,29,24,5
Denton,1000,President,,REP,Over Votes,0,0,0
Denton,1000,President,,REP,Under Votes,12,7,4
Denton,1000,President,,REP,Elizabeth Gray,0,0,0
Denton,1000,President,,REP,Marco Rubio,121,75,42
Denton,1000,President,,REP,Lindsey Graham,0,0,0
Denton,1000,President,,REP,Ted Cruz,481,232,234
Denton,1000,President,,REP,Jeb Bush,15,10,4
Denton,1000,President,,REP,Rick Santorum,0,0,0
Denton,1000,President,,REP,Ben Carson,37,12,24
Denton,1000,President,,REP,Rand Paul,1,0,1
Denton,1000,President,,REP,Donald J. Trump,336,184,144
Denton,1000,President,,REP,Carly Fiorina,0,0,0
Denton,1000,President,,REP,Mike Huckabee,2,2,0
Denton,1000,President,,REP,Chris Christie,0,0,0
Denton,1000,President,,REP,Uncommitted,17,11,6
Denton,1000,U.S. House,26,REP,Joel A. Krause,130,75,50
Denton,1000,U.S. House,26,REP,Over Votes,0,0,0
Denton,1000,U.S. House,26,REP,Under Votes,132,51,79
Denton,1000,U.S. House,26,REP,Michael C. Burgess,742,413,309
Denton,1000,U.S. House,26,REP,Micah Beebe,47,18,26
Denton,1000,Railroad Commissioner,,REP,John Greytok,56,19,36
Denton,1000,Railroad Commissioner,,REP,Over Votes,0,0,0
Denton,1000,Railroad Commissioner,,REP,Under Votes,327,160,162
Denton,1000,Railroad Commissioner,,REP,Wayne Christian,108,62,44
Denton,1000,Railroad Commissioner,,REP,Lance N. Christian,69,42,24
Denton,1000,Railroad Commissioner,,REP,Ron Hale,141,77,62
Denton,1000,Railroad Commissioner,,REP,Weston Martinez,35,16,18
Denton,1000,Railroad Commissioner,,REP,Doug Jeffrey,60,26,32
Denton,1000,Railroad Commissioner,,REP,Gary Gates,255,155,86
Denton,1000,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,406,216,178
Denton,1000,"Justice, Supreme Court, Place 3",,REP,Over Votes,0,0,0
Denton,1000,"Justice, Supreme Court, Place 3",,REP,Under Votes,264,124,134
Denton,1000,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,381,217,152
Denton,1000,"Justice, Supreme Court, Place 5",,REP,Paul Green,402,228,165
Denton,1000,"Justice, Supreme Court, Place 5",,REP,Over Votes,0,0,0
Denton,1000,"Justice, Supreme Court, Place 5",,REP,Under Votes,325,156,161
Denton,1000,"Justice, Supreme Court, Place 5",,REP,Rick Green,324,173,138
Denton,1000,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,453,263,175
Denton,1000,"Justice, Supreme Court, Place 9",,REP,Over Votes,0,0,0
Denton,1000,"Justice, Supreme Court, Place 9",,REP,Under Votes,273,124,143
Denton,1000,"Justice, Supreme Court, Place 9",,REP,Joe Pool,325,170,146
Denton,1000,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,172,77,90
Denton,1000,"Judge, Court of Criminal Appeals, Place 2",,REP,Over Votes,0,0,0
Denton,1000,"Judge, Court of Criminal Appeals, Place 2",,REP,Under Votes,341,164,168
Denton,1000,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,268,154,109
Denton,1000,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,270,162,97
Denton,1000,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,150,81,66
Denton,1000,"Judge, Court of Criminal Appeals, Place 5",,REP,Over Votes,0,0,0
Denton,1000,"Judge, Court of Criminal Appeals, Place 5",,REP,Under Votes,347,164,173
Denton,1000,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,223,125,87
Denton,1000,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,54,39,15
Denton,1000,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,277,148,123
Denton,1000,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,449,261,174
Denton,1000,"Judge, Court of Criminal Appeals, Place 6",,REP,Over Votes,0,0,0
Denton,1000,"Judge, Court of Criminal Appeals, Place 6",,REP,Under Votes,381,181,187
Denton,1000,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,221,115,103
Denton,1000,"Member, State Board of Education",14,REP,Sue Melton-Malone,639,357,260
Denton,1000,"Member, State Board of Education",14,REP,Over Votes,0,0,0
Denton,1000,"Member, State Board of Education",14,REP,Under Votes,412,200,204
Denton,1000,State Representative,64,REP,Rick Hagen,207,113,92
Denton,1000,State Representative,64,REP,Over Votes,0,0,0
Denton,1000,State Representative,64,REP,Under Votes,99,34,62
Denton,1000,State Representative,64,REP,Lynn Stucky,607,334,251
Denton,1000,State Representative,64,REP,Read King,138,76,59
Denton,1000,"Justice, 2nd Court of Appeals District, Place 3",,REP,Mary Colchin Johndroe,59,28,29
Denton,1000,"Justice, 2nd Court of Appeals District, Place 3",,REP,Over Votes,0,0,0
Denton,1000,"Justice, 2nd Court of Appeals District, Place 3",,REP,Under Votes,397,188,198
Denton,1000,"Justice, 2nd Court of Appeals District, Place 3",,REP,Dabney Bassel,113,74,33
Denton,1000,"Justice, 2nd Court of Appeals District, Place 3",,REP,Elizabeth Kerr,244,134,106
Denton,1000,"Justice, 2nd Court of Appeals District, Place 3",,REP,Bill Ray,125,77,42
Denton,1000,"Justice, 2nd Court of Appeals District, Place 3",,REP,"William Anthony ""Andy"" Porter",113,56,56
Denton,1000,"Justice, 2nd Court of Appeals District, Place 4",,REP,Bonnie Sudderth,621,349,253
Denton,1000,"Justice, 2nd Court of Appeals District, Place 4",,REP,Over Votes,0,0,0
Denton,1000,"Justice, 2nd Court of Appeals District, Place 4",,REP,Under Votes,430,208,211
Denton,1000,"District Judge, 16th Judicial District",,REP,Sherry Shipman,646,365,262
Denton,1000,"District Judge, 16th Judicial District",,REP,Over Votes,0,0,0
Denton,1000,"District Judge, 16th Judicial District",,REP,Under Votes,405,192,202
Denton,1000,"District Judge, 362nd Judicial District",,REP,Bruce McFarling,626,352,256
Denton,1000,"District Judge, 362nd Judicial District",,REP,Over Votes,0,0,0
Denton,1000,"District Judge, 362nd Judicial District",,REP,Under Votes,425,205,208
Denton,1000,"District Judge, 393rd Judicial District",,REP,Doug Robison,587,331,238
Denton,1000,"District Judge, 393rd Judicial District",,REP,Over Votes,0,0,0
Denton,1000,"District Judge, 393rd Judicial District",,REP,Under Votes,464,226,226
Denton,1000,"District Judge, 431st Judicial District",,REP,"Steven ""Wayne"" Weinstein",254,135,107
Denton,1000,"District Judge, 431st Judicial District",,REP,Over Votes,0,0,0
Denton,1000,"District Judge, 431st Judicial District",,REP,Under Votes,399,196,193
Denton,1000,"District Judge, 431st Judicial District",,REP,Jonathan M. Bailey,398,226,164
Denton,1000,"District Judge, 442nd Judicial District",,REP,Tiffany Haertling,595,338,238
Denton,1000,"District Judge, 442nd Judicial District",,REP,Over Votes,0,0,0
Denton,1000,"District Judge, 442nd Judicial District",,REP,Under Votes,456,219,226
Denton,1000,Sheriff,,REP,Tracy Murphree,743,420,307
Denton,1000,Sheriff,,REP,Over Votes,0,0,0
Denton,1000,Sheriff,,REP,Under Votes,111,37,68
Denton,1000,Sheriff,,REP,William Barrett Travis,197,100,89
Denton,1000,Tax Assessor-Collector,,REP,Michelle French,672,383,269
Denton,1000,Tax Assessor-Collector,,REP,Over Votes,0,0,0
Denton,1000,Tax Assessor-Collector,,REP,Under Votes,379,174,195
