county,precinct,office,district,party,candidate,votes,early_voting,election_day
Coleman,1,Registered Voters - Total,,,,1488,,
Coleman,1,President,,DEM,Hillary Clinton,9,4,5
Coleman,1,President,,DEM,Star Locke,0,0,0
Coleman,1,President,,DEM,Martin J. O'Malley,0,0,0
Coleman,1,President,,DEM,Calvis L. Hawes,0,0,0
Coleman,1,President,,DEM,Keith Judd,0,0,0
Coleman,1,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Coleman,1,President,,DEM,Bernie Sanders,7,3,4
Coleman,1,President,,DEM,Willie L. Wilson,0,0,0
Coleman,1,Railroad Commissioner,,DEM,Grady Yarbrough,5,2,3
Coleman,1,Railroad Commissioner,,DEM,Cody Garrett,5,3,2
Coleman,1,Railroad Commissioner,,DEM,Lon Burnam,2,1,1
Coleman,1,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,12,7,5
Coleman,1,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,13,7,6
Coleman,1,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,13,7,6
Coleman,1,"Judge, Court of Criminal Appeals, Place 2",,DEM,Lawrence Meyers,13,7,6
Coleman,1,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,13,7,6
Coleman,1,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,13,7,6
Coleman,1,Referenda Item #1,,DEM,Yes,14,7,7
Coleman,1,Referenda Item #1,,DEM,No,2,0,2
Coleman,1,Referenda Item #2,,DEM,Yes,14,7,7
Coleman,1,Referenda Item #2,,DEM,No,2,0,2
Coleman,1,Referenda Item #3,,DEM,Yes,15,7,8
Coleman,1,Referenda Item #3,,DEM,No,1,0,1
Coleman,1,Referenda Item #4,,DEM,Yes,12,5,7
Coleman,1,Referenda Item #4,,DEM,No,3,1,2
Coleman,1,Referenda Item #5,,DEM,Yes,11,6,5
Coleman,1,Referenda Item #5,,DEM,No,5,1,4
Coleman,1,Referenda Item #6,,DEM,Yes,14,7,7
Coleman,1,Referenda Item #6,,DEM,No,2,0,2
Coleman,2,Registered Voters - Total,,,,1112,,
Coleman,2,President,,DEM,Hillary Clinton,22,5,17
Coleman,2,President,,DEM,Star Locke,0,0,0
Coleman,2,President,,DEM,Martin J. O'Malley,0,0,0
Coleman,2,President,,DEM,Calvis L. Hawes,0,0,0
Coleman,2,President,,DEM,Keith Judd,0,0,0
Coleman,2,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Coleman,2,President,,DEM,Bernie Sanders,21,6,15
Coleman,2,President,,DEM,Willie L. Wilson,0,0,0
Coleman,2,Railroad Commissioner,,DEM,Grady Yarbrough,19,4,15
Coleman,2,Railroad Commissioner,,DEM,Cody Garrett,10,3,7
Coleman,2,Railroad Commissioner,,DEM,Lon Burnam,8,2,6
Coleman,2,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,34,8,26
Coleman,2,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,32,6,26
Coleman,2,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,32,7,25
Coleman,2,"Judge, Court of Criminal Appeals, Place 2",,DEM,Lawrence Meyers,34,8,26
Coleman,2,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,33,7,26
Coleman,2,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,32,7,25
Coleman,2,Referenda Item #1,,DEM,Yes,40,10,30
Coleman,2,Referenda Item #1,,DEM,No,2,0,2
Coleman,2,Referenda Item #2,,DEM,Yes,36,10,26
Coleman,2,Referenda Item #2,,DEM,No,5,1,4
Coleman,2,Referenda Item #3,,DEM,Yes,37,11,26
Coleman,2,Referenda Item #3,,DEM,No,5,0,5
Coleman,2,Referenda Item #4,,DEM,Yes,33,8,25
Coleman,2,Referenda Item #4,,DEM,No,5,1,4
Coleman,2,Referenda Item #5,,DEM,Yes,31,10,21
