"Population counts and estimates for the U.S., States, and counties, 1990-2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: U.S. Department of Commerce, Bureau of the Census, Decennial Census counts (1990, 2000, 2010, 2020) and popultion estimates program (2021).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"For definitions of rural classifications, see the USDA, Economic Research Service webpage ""Rural Classifications"" in the ""Rural Economy & Population"" topic. Note that counties not existing when rural classifications were determined will not have values for those fields. Variable descriptions (column names) are found in the second tab in this workbook.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This table was prepared by USDA, Economic Research Service. Data as of June 3, 2022. Contact: Kathleen Kassel, katheen.kassel@usda.gov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal Information Processing Standards (FIPS) Code,State,Area name,Rural-Urban Continuum Code 2013,Population 1990,Population 2000,Population 2010,Population 2020,Population 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00000,US,United States,,"248,790,925","281,424,600","308,745,538","331,449,281","331,893,745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01000,AL,Alabama,,"4,040,389","4,447,207","4,779,736","5,024,279","5,039,877",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01001,AL,Autauga County,2,"34,222","43,751","54,571","58,805","59,095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01003,AL,Baldwin County,3,"98,280","140,416","182,265","231,767","239,294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01005,AL,Barbour County,6,"25,417","29,042","27,457","25,223","24,964",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01007,AL,Bibb County,1,"16,598","19,856","22,915","22,293","22,477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01009,AL,Blount County,1,"39,248","50,982","57,322","59,134","59,041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01011,AL,Bullock County,6,"11,042","11,603","10,914","10,357","10,320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01013,AL,Butler County,6,"21,892","21,394","20,947","19,051","18,884",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01015,AL,Calhoun County,3,"116,032","111,882","118,572","116,441","115,972",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
