county,precinct,office,district,candidate,party,early_voting,election_day,votes
Dewitt,101,Ballots Cast,,,,,,568
Dewitt,102,Ballots Cast,,,,,,173
Dewitt,201,Ballots Cast,,,,,,180
Dewitt,202,Ballots Cast,,,,,,426
Dewitt,203,Ballots Cast,,,,,,309
Dewitt,301,Ballots Cast,,,,,,515
Dewitt,302,Ballots Cast,,,,,,383
Dewitt,303,Ballots Cast,,,,,,173
Dewitt,401,Ballots Cast,,,,,,819
Dewitt,402,Ballots Cast,,,,,,503
Dewitt,TOTAL,Ballots Cast,,,,,,4049
Dewitt,101,Straight Party,,Republican Party,,135,111,246
Dewitt,102,Straight Party,,Republican Party,,13,14,27
Dewitt,201,Straight Party,,Republican Party,,70,35,105
Dewitt,202,Straight Party,,Republican Party,,90,136,226
Dewitt,203,Straight Party,,Republican Party,,64,108,172
Dewitt,301,Straight Party,,Republican Party,,87,183,270
Dewitt,302,Straight Party,,Republican Party,,69,117,186
Dewitt,303,Straight Party,,Republican Party,,17,55,72
Dewitt,401,Straight Party,,Republican Party,,167,137,304
Dewitt,402,Straight Party,,Republican Party,,94,111,205
Dewitt,TOTAL,Straight Party,,Republican Party,,806,1007,1813
Dewitt,101,Straight Party,,Democratic Party,,16,5,21
Dewitt,102,Straight Party,,Democratic Party,,29,45,74
Dewitt,201,Straight Party,,Democratic Party,,9,4,13
Dewitt,202,Straight Party,,Democratic Party,,8,31,39
Dewitt,203,Straight Party,,Democratic Party,,2,16,18
Dewitt,301,Straight Party,,Democratic Party,,12,15,27
Dewitt,302,Straight Party,,Democratic Party,,11,22,33
Dewitt,303,Straight Party,,Democratic Party,,0,8,8
Dewitt,401,Straight Party,,Democratic Party,,33,21,54
Dewitt,402,Straight Party,,Democratic Party,,8,5,13
Dewitt,TOTAL,Straight Party,,Democratic Party,,128,172,300
Dewitt,101,Straight Party,,Libertarian Party,,0,1,1
Dewitt,102,Straight Party,,Libertarian Party,,0,1,1
Dewitt,201,Straight Party,,Libertarian Party,,0,0,0
Dewitt,202,Straight Party,,Libertarian Party,,0,1,1
Dewitt,203,Straight Party,,Libertarian Party,,0,0,0
Dewitt,301,Straight Party,,Libertarian Party,,0,0,0
Dewitt,302,Straight Party,,Libertarian Party,,0,1,1
Dewitt,303,Straight Party,,Libertarian Party,,0,1,1
Dewitt,401,Straight Party,,Libertarian Party,,1,0,1
Dewitt,402,Straight Party,,Libertarian Party,,2,0,2
Dewitt,TOTAL,Straight Party,,Libertarian Party,,3,5,8
Dewitt,101,Straight Party,,Green Party,,0,0,0
Dewitt,102,Straight Party,,Green Party,,0,0,0
Dewitt,201,Straight Party,,Green Party,,0,0,0
Dewitt,202,Straight Party,,Green Party,,0,0,0
Dewitt,203,Straight Party,,Green Party,,0,1,1
Dewitt,301,Straight Party,,Green Party,,0,0,0
Dewitt,302,Straight Party,,Green Party,,0,0,0
Dewitt,303,Straight Party,,Green Party,,0,0,0
Dewitt,401,Straight Party,,Green Party,,0,1,1
Dewitt,402,Straight Party,,Green Party,,0,0,0
Dewitt,TOTAL,Straight Party,,Green Party,,0,2,2
Dewitt,101,Straight Party,,Over Votes,,0,0,0
Dewitt,102,Straight Party,,Over Votes,,0,0,0
Dewitt,201,Straight Party,,Over Votes,,0,0,0
Dewitt,202,Straight Party,,Over Votes,,0,0,0
Dewitt,203,Straight Party,,Over Votes,,0,0,0
Dewitt,301,Straight Party,,Over Votes,,0,0,0
Dewitt,302,Straight Party,,Over Votes,,0,0,0
Dewitt,303,Straight Party,,Over Votes,,0,0,0
Dewitt,401,Straight Party,,Over Votes,,0,0,0
Dewitt,402,Straight Party,,Over Votes,,0,0,0
Dewitt,TOTAL,Straight Party,,Over Votes,,0,0,0
Dewitt,101,Straight Party,,Under Votes,,184,116,300
Dewitt,102,Straight Party,,Under Votes,,11,3,14
Dewitt,201,Straight Party,,Under Votes,,11,3,14
Dewitt,202,Straight Party,,Under Votes,,7,1,8
Dewitt,203,Straight Party,,Under Votes,,4,0,4
Dewitt,301,Straight Party,,Under Votes,,9,7,16
Dewitt,302,Straight Party,,Under Votes,,7,3,10
Dewitt,303,Straight Party,,Under Votes,,4,2,6
Dewitt,401,Straight Party,,Under Votes,,9,6,15
Dewitt,402,Straight Party,,Under Votes,,10,8,18
Dewitt,TOTAL,Straight Party,,Under Votes,,256,149,405
Dewitt,101,U S Senate,,John Cornyn,,282,204,486
Dewitt,102,U S Senate,,John Cornyn,,31,31,62
Dewitt,201,U S Senate,,John Cornyn,,93,56,149
Dewitt,202,U S Senate,,John Cornyn,,122,219,341
Dewitt,203,U S Senate,,John Cornyn,,98,169,267
Dewitt,301,U S Senate,,John Cornyn,,125,315,440
Dewitt,302,U S Senate,,John Cornyn,,109,204,313
Dewitt,303,U S Senate,,John Cornyn,,41,95,136
Dewitt,401,U S Senate,,John Cornyn,,357,290,647
Dewitt,402,U S Senate,,John Cornyn,,198,231,429
Dewitt,TOTAL,U S Senate,,John Cornyn,,1456,1814,3270
Dewitt,101,U S Senate,,David M. Alameel,,36,18,54
Dewitt,102,U S Senate,,David M. Alameel,,38,56,94
Dewitt,201,U S Senate,,David M. Alameel,,13,9,22
Dewitt,202,U S Senate,,David M. Alameel,,14,44,58
Dewitt,203,U S Senate,,David M. Alameel,,4,26,30
Dewitt,301,U S Senate,,David M. Alameel,,16,27,43
Dewitt,302,U S Senate,,David M. Alameel,,18,33,51
Dewitt,303,U S Senate,,David M. Alameel,,1,18,19
Dewitt,401,U S Senate,,David M. Alameel,,61,52,113
Dewitt,402,U S Senate,,David M. Alameel,,18,15,33
Dewitt,TOTAL,U S Senate,,David M. Alameel,,219,298,517
Dewitt,101,U S Senate,,Rebecca Paddock,,6,7,13
Dewitt,102,U S Senate,,Rebecca Paddock,,2,1,3
Dewitt,201,U S Senate,,Rebecca Paddock,,2,0,2
Dewitt,202,U S Senate,,Rebecca Paddock,,2,8,10
Dewitt,203,U S Senate,,Rebecca Paddock,,1,0,1
Dewitt,301,U S Senate,,Rebecca Paddock,,7,9,16
Dewitt,302,U S Senate,,Rebecca Paddock,,1,8,9
Dewitt,303,U S Senate,,Rebecca Paddock,,3,3,6
Dewitt,401,U S Senate,,Rebecca Paddock,,15,13,28
Dewitt,402,U S Senate,,Rebecca Paddock,,9,4,13
Dewitt,TOTAL,U S Senate,,Rebecca Paddock,,48,53,101
Dewitt,101,U S Senate,,"Emily ""Spicybrown"" Sanchez",,0,1,1
Dewitt,102,U S Senate,,"Emily ""Spicybrown"" Sanchez",,4,2,6
Dewitt,201,U S Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Dewitt,202,U S Senate,,"Emily ""Spicybrown"" Sanchez",,2,2,4
Dewitt,203,U S Senate,,"Emily ""Spicybrown"" Sanchez",,0,1,1
Dewitt,301,U S Senate,,"Emily ""Spicybrown"" Sanchez",,0,1,1
Dewitt,302,U S Senate,,"Emily ""Spicybrown"" Sanchez",,1,0,1
Dewitt,303,U S Senate,,"Emily ""Spicybrown"" Sanchez",,2,0,2
Dewitt,401,U S Senate,,"Emily ""Spicybrown"" Sanchez",,0,3,3
Dewitt,402,U S Senate,,"Emily ""Spicybrown"" Sanchez",,2,1,3
Dewitt,TOTAL,U S Senate,,"Emily ""Spicybrown"" Sanchez",,11,11,22
Dewitt,101,U S Senate,,Mohammed Tahiro (W),,0,0,0
Dewitt,102,U S Senate,,Mohammed Tahiro (W),,0,0,0
Dewitt,201,U S Senate,,Mohammed Tahiro (W),,0,0,0
Dewitt,202,U S Senate,,Mohammed Tahiro (W),,0,0,0
Dewitt,203,U S Senate,,Mohammed Tahiro (W),,0,0,0
Dewitt,301,U S Senate,,Mohammed Tahiro (W),,0,0,0
Dewitt,302,U S Senate,,Mohammed Tahiro (W),,0,0,0
Dewitt,303,U S Senate,,Mohammed Tahiro (W),,0,0,0
Dewitt,401,U S Senate,,Mohammed Tahiro (W),,0,0,0
Dewitt,402,U S Senate,,Mohammed Tahiro (W),,0,0,0
Dewitt,TOTAL,U S Senate,,Mohammed Tahiro (W),,0,0,0
Dewitt,101,U S Senate,,Over Votes,,0,0,0
