county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Robertson,1 - Calvert,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1239,,,
Robertson,2 - Hearne,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1456,,,
Robertson,3 - Wheelock,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,521,,,
Robertson,4 - Bald Prairie,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,446,,,
Robertson,5 - Bremond,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1532,,,
Robertson,6 - Franklin,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1434,,,
Robertson,7 - Mumford,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,99,,,
Robertson,8 - Seale,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,244,,,
Robertson,11 - Benchley,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1020,,,
Robertson,13 - Elliott,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,157,,,
Robertson,16 - Easterly,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,139,,,
Robertson,18 - Ridge,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,87,,,
Robertson,19 - New Baden,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,522,,,
Robertson,22 - Blackshear,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1431,,,
Robertson,23 - Christian Faith,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,793,,,
Robertson,1 - Calvert,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,338,,,
Robertson,2 - Hearne,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,181,,,
Robertson,3 - Wheelock,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,60,,,
Robertson,4 - Bald Prairie,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,107,,,
Robertson,5 - Bremond,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,479,,,
Robertson,6 - Franklin,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,238,,,
Robertson,7 - Mumford,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,8,,,
