county,precinct,office,district,party,candidate,votes,early_voting,election_day
Wichita,101,Straight Party,,REP,,71,48,23
Wichita,101,Straight Party,,DEM,,8,8,0
Wichita,101,Straight Party,,LIB,,0,0,0
Wichita,101,Straight Party,,,Over Votes,0,0,0
Wichita,101,Straight Party,,,Under Votes,118,100,18
Wichita,101,U.S. Senate,,REP,Ted Cruz,146,109,37
Wichita,101,U.S. Senate,,DEM,Beto O'Rourke,48,45,3
Wichita,101,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0
Wichita,101,U.S. Senate,,,Over Votes,0,0,0
Wichita,101,U.S. Senate,,,Under Votes,3,2,1
Wichita,101,U.S. House,13,REP,Mac Thornberry,139,102,37
Wichita,101,U.S. House,13,DEM,Greg Sagan,32,30,2
Wichita,101,U.S. House,13,LIB,Calvin DeWeese,4,3,1
Wichita,101,U.S. House,13,,Over Votes,0,0,0
Wichita,101,U.S. House,13,,Under Votes,23,22,1
Wichita,101,Governor,,REP,Greg Abbott,151,114,37
Wichita,101,Governor,,DEM,Lupe Valdez,42,39,3
Wichita,101,Governor,,LIB,Mark Jay Tippetts,1,1,0
Wichita,101,Governor,,,Over Votes,0,0,0
Wichita,101,Governor,,,Under Votes,4,3,1
Wichita,101,Lieutenant Governor,,REP,Dan Patrick,145,108,37
Wichita,101,Lieutenant Governor,,DEM,Mike Collier,48,45,3
Wichita,101,Lieutenant Governor,,LIB,Kerry Douglas McKennon,1,1,0
Wichita,101,Lieutenant Governor,,,Over Votes,0,0,0
Wichita,101,Lieutenant Governor,,,Under Votes,4,3,1
Wichita,101,Attorney General,,REP,Ken Paxton,143,106,37
Wichita,101,Attorney General,,DEM,Justin Nelson,49,46,3
Wichita,101,Attorney General,,LIB,Michael Ray Harris,3,3,0
Wichita,101,Attorney General,,,Over Votes,0,0,0
Wichita,101,Attorney General,,,Under Votes,3,2,1
Wichita,101,Comptroller of Public Accounts,,REP,Glenn Hegar,145,108,37
Wichita,101,Comptroller of Public Accounts,,DEM,Joi Chevalier,40,39,1
Wichita,101,Comptroller of Public Accounts,,LIB,Ben Sanders,8,6,2
Wichita,101,Comptroller of Public Accounts,,,Over Votes,0,0,0
Wichita,101,Comptroller of Public Accounts,,,Under Votes,5,4,1
Wichita,101,Commissioner of the General Land Office,,REP,George P. Bush,141,104,37
Wichita,101,Commissioner of the General Land Office,,DEM,Miguel Suazo,42,40,2
Wichita,101,Commissioner of the General Land Office,,LIB,Matt Pina,9,8,1
Wichita,101,Commissioner of the General Land Office,,,Over Votes,0,0,0
Wichita,101,Commissioner of the General Land Office,,,Under Votes,6,5,1
Wichita,101,Commissioner of Agriculture,,REP,Sid Miller,143,107,36
Wichita,101,Commissioner of Agriculture,,DEM,Kim Olson,46,43,3
Wichita,101,Commissioner of Agriculture,,LIB,Richard Carpenter,5,4,1
Wichita,101,Commissioner of Agriculture,,,Over Votes,0,0,0
Wichita,101,Commissioner of Agriculture,,,Under Votes,4,3,1
Wichita,101,Railroad Commissioner,,REP,Christi Craddick,145,108,37
Wichita,101,Railroad Commissioner,,DEM,Roman McAllen,40,39,1
Wichita,101,Railroad Commissioner,,LIB,Mike Wright,8,6,2
Wichita,101,Railroad Commissioner,,,Over Votes,0,0,0
Wichita,101,Railroad Commissioner,,,Under Votes,5,4,1
Wichita,101,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,142,106,36
Wichita,101,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,34,31,3
Wichita,101,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Wichita,101,"Justice, Supreme Court, Place 2",,,Under Votes,22,20,2
Wichita,101,"Justice, Supreme Court, Place 4",,REP,John Devine,139,101,38
Wichita,101,"Justice, Supreme Court, Place 4",,DEM,R. K. Sandill,16,14,2
Wichita,101,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Wichita,101,"Justice, Supreme Court, Place 4",,,Under Votes,42,41,1
Wichita,101,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,133,96,37
Wichita,101,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,20,17,3
Wichita,101,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Wichita,101,"Justice, Supreme Court, Place 6",,,Under Votes,44,43,1
Wichita,101,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,134,97,37
Wichita,101,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,17,16,1
Wichita,101,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,2,0,2
Wichita,101,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
Wichita,101,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,44,43,1
Wichita,101,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,137,99,38
Wichita,101,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,17,15,2
Wichita,101,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
Wichita,101,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,43,42,1
Wichita,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,134,97,37
Wichita,101,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,11,8,3
Wichita,101,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0
Wichita,101,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,52,51,1
Wichita,101,State Senate,30,REP,Pat Fallon,134,97,37
Wichita,101,State Senate,30,DEM,Kevin Lopez,26,23,3
Wichita,101,State Senate,30,,Over Votes,0,0,0
Wichita,101,State Senate,30,,Under Votes,37,36,1
Wichita,101,State Representative,69,REP,James Frank,135,97,38
Wichita,101,State Representative,69,,Over Votes,0,0,0
Wichita,101,State Representative,69,,Under Votes,62,59,3
Wichita,101,"Chief Justice, 2nd Court of Appeals District",,REP,Bonnie Sudderth,142,104,38
Wichita,101,"Chief Justice, 2nd Court of Appeals District",,,Over Votes,0,0,0
Wichita,101,"Chief Justice, 2nd Court of Appeals District",,,Under Votes,55,52,3
Wichita,101,"Justice, 2nd Court of Appeals District, Place 4",,REP,Wade Birdwell,135,97,38
Wichita,101,"Justice, 2nd Court of Appeals District, Place 4",,,Over Votes,0,0,0
Wichita,101,"Justice, 2nd Court of Appeals District, Place 4",,,Under Votes,62,59,3
Wichita,101,"Justice, 2nd Court of Appeals District, Place 5",,REP,Dabney Bassel,132,94,38
Wichita,101,"Justice, 2nd Court of Appeals District, Place 5",,DEM,Delonia A. Watson,19,18,1
Wichita,101,"Justice, 2nd Court of Appeals District, Place 5",,,Over Votes,1,1,0
Wichita,101,"Justice, 2nd Court of Appeals District, Place 5",,,Under Votes,45,43,2
Wichita,101,"Justice, 2nd Court of Appeals District, Place 6",,REP,Mark Pittman,137,99,38
Wichita,101,"Justice, 2nd Court of Appeals District, Place 6",,,Over Votes,0,0,0
Wichita,101,"Justice, 2nd Court of Appeals District, Place 6",,,Under Votes,60,57,3
Wichita,101,"District Judge, 30th Judicial District",,REP,Jeff McKnight,133,95,38
Wichita,101,"District Judge, 30th Judicial District",,,Over Votes,0,0,0
Wichita,101,"District Judge, 30th Judicial District",,,Under Votes,64,61,3
Wichita,101,Criminal District Attorney,,REP,John Gillespie,132,93,39
Wichita,101,Criminal District Attorney,,,Over Votes,0,0,0
Wichita,101,Criminal District Attorney,,,Under Votes,65,63,2
Wichita,101,County Judge,,REP,"Woodrow W. ""Woody"" Gossom, Jr.",130,93,37
Wichita,101,County Judge,,,Over Votes,0,0,0
Wichita,101,County Judge,,,Under Votes,67,63,4
Wichita,101,"Judge, County Court at Law No. 1",,REP,Gary W. Butler,130,91,39
Wichita,101,"Judge, County Court at Law No. 1",,,Over Votes,0,0,0
Wichita,101,"Judge, County Court at Law No. 1",,,Under Votes,67,65,2
Wichita,101,"Judge, County Court at Law No. 2",,REP,Greg King,130,91,39
Wichita,101,"Judge, County Court at Law No. 2",,,Over Votes,0,0,0
Wichita,101,"Judge, County Court at Law No. 2",,,Under Votes,67,65,2
Wichita,101,District Clerk,,REP,Patti Flores,133,94,39
Wichita,101,District Clerk,,,Over Votes,0,0,0
Wichita,101,District Clerk,,,Under Votes,64,62,2
Wichita,101,County Clerk,,REP,Lori Bohannon,132,93,39
Wichita,101,County Clerk,,,Over Votes,0,0,0
Wichita,101,County Clerk,,,Under Votes,65,63,2
Wichita,101,County Treasurer,,REP,R. J. Bob Hampton,134,95,39
Wichita,101,County Treasurer,,,Over Votes,0,0,0
Wichita,101,County Treasurer,,,Under Votes,63,61,2
Wichita,101,"Justice of the Peace, Precinct 1 Place 2",,REP,Robert Woodruff,131,92,39
Wichita,101,"Justice of the Peace, Precinct 1 Place 2",,,Over Votes,0,0,0
Wichita,101,"Justice of the Peace, Precinct 1 Place 2",,,Under Votes,66,64,2
Wichita,101,Wichita Falls ISD Single Member District 3,,,Mark Lukert,70,50,20
Wichita,101,Wichita Falls ISD Single Member District 3,,,Adam W. Groves,26,20,6
Wichita,101,Wichita Falls ISD Single Member District 3,,,Over Votes,0,0,0
Wichita,101,Wichita Falls ISD Single Member District 3,,,Under Votes,101,86,15
Wichita,101,"Wichita Falls ISD At-Large, 2-Year",,,Katherine McGregor,91,65,26
Wichita,101,"Wichita Falls ISD At-Large, 2-Year",,,Over Votes,0,0,0
Wichita,101,"Wichita Falls ISD At-Large, 2-Year",,,Under Votes,106,91,15
Wichita,101,"Wichita Falls ISD At-Large, 4-Year",,,Elizabeth Yeager,63,44,19
Wichita,101,"Wichita Falls ISD At-Large, 4-Year",,,Susan Grisél,43,33,10
Wichita,101,"Wichita Falls ISD At-Large, 4-Year",,,Over Votes,0,0,0
Wichita,101,"Wichita Falls ISD At-Large, 4-Year",,,Under Votes,91,79,12
Wichita,101,Ballots Cast,,,,198,157,41
Wichita,102,Straight Party,,REP,,220,181,39
Wichita,102,Straight Party,,DEM,,55,32,23
Wichita,102,Straight Party,,LIB,,0,0,0
Wichita,102,Straight Party,,,Over Votes,0,0,0
Wichita,102,Straight Party,,,Under Votes,293,219,74
Wichita,102,U.S. Senate,,REP,Ted Cruz,420,335,85
Wichita,102,U.S. Senate,,DEM,Beto O'Rourke,138,92,46
Wichita,102,U.S. Senate,,LIB,Neal M. Dikeman,6,3,3
Wichita,102,U.S. Senate,,,Over Votes,0,0,0
Wichita,102,U.S. Senate,,,Under Votes,3,1,2
Wichita,102,U.S. House,13,REP,Mac Thornberry,450,353,97
Wichita,102,U.S. House,13,DEM,Greg Sagan,108,72,36
Wichita,102,U.S. House,13,LIB,Calvin DeWeese,7,5,2
Wichita,102,U.S. House,13,,Over Votes,0,0,0
Wichita,102,U.S. House,13,,Under Votes,2,1,1
Wichita,102,Governor,,REP,Greg Abbott,443,349,94
Wichita,102,Governor,,DEM,Lupe Valdez,104,72,32
Wichita,102,Governor,,LIB,Mark Jay Tippetts,14,7,7
Wichita,102,Governor,,,Over Votes,0,0,0
Wichita,102,Governor,,,Under Votes,6,3,3
