county,precinct,office,district,party,candidate,votes,early_voting,election_day
La Salle,1,Registered Voters,,,,1082,,
La Salle,1,Ballots Cast,,,,462,266,196
La Salle,1,Straight Party,,,Over Votes,1,0,1
La Salle,1,Straight Party,,,Under Votes,233,138,95
La Salle,1,Straight Party,,REP,Republican Party,106,64,42
La Salle,1,Straight Party,,DEM,Democratic Party,121,64,57
La Salle,1,Straight Party,,LIB,Libertarian Party,1,0,1
La Salle,1,U.S. Senate,,,Over Votes,0,0,0
La Salle,1,U.S. Senate,,,Under Votes,6,2,4
La Salle,1,U.S. Senate,,REP,Ted Cruz,246,159,87
La Salle,1,U.S. Senate,,DEM,Beto O'Rourke,210,105,105
La Salle,1,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
La Salle,1,U.S. House,23,,Over Votes,0,0,0
La Salle,1,U.S. House,23,,Under Votes,5,3,2
La Salle,1,U.S. House,23,REP,Will Hurd,242,160,82
La Salle,1,U.S. House,23,DEM,Gina Ortiz Jones,212,103,109
La Salle,1,U.S. House,23,LIB,Ruben Corvalan,3,0,3
La Salle,1,Governor,,,Over Votes,0,0,0
La Salle,1,Governor,,,Under Votes,11,3,8
La Salle,1,Governor,,REP,Greg Abbott,269,170,99
La Salle,1,Governor,,DEM,Lupe Valdez,180,92,88
La Salle,1,Governor,,LIB,Mark Jay Tippetts,2,1,1
La Salle,1,Lieutenant Governor,,,Over Votes,0,0,0
La Salle,1,Lieutenant Governor,,,Under Votes,21,6,15
La Salle,1,Lieutenant Governor,,REP,Dan Patrick,237,154,83
La Salle,1,Lieutenant Governor,,DEM,Mike Collier,196,101,95
La Salle,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,8,5,3
La Salle,1,Attorney General,,,Over Votes,0,0,0
La Salle,1,Attorney General,,,Under Votes,24,10,14
La Salle,1,Attorney General,,REP,Ken Paxton,228,147,81
La Salle,1,Attorney General,,DEM,Justin Nelson,203,106,97
La Salle,1,Attorney General,,LIB,Michael Ray Harris,7,3,4
La Salle,1,Comptroller of Public Accounts,,,Over Votes,1,0,1
La Salle,1,Comptroller of Public Accounts,,,Under Votes,34,17,17
La Salle,1,Comptroller of Public Accounts,,REP,Glenn Hegar,222,144,78
La Salle,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,194,100,94
La Salle,1,Comptroller of Public Accounts,,LIB,Ben Sanders,11,5,6
La Salle,1,Commissioner of the General Land Office,,,Over Votes,0,0,0
La Salle,1,Commissioner of the General Land Office,,,Under Votes,29,13,16
La Salle,1,Commissioner of the General Land Office,,REP,George P. Bush,222,143,79
La Salle,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,196,99,97
La Salle,1,Commissioner of the General Land Office,,LIB,Matt Piña,15,11,4
La Salle,1,Commissioner of Agriculture,,,Over Votes,0,0,0
La Salle,1,Commissioner of Agriculture,,,Under Votes,32,15,17
La Salle,1,Commissioner of Agriculture,,REP,Sid Miller,214,142,72
La Salle,1,Commissioner of Agriculture,,DEM,Kim Olson,207,102,105
La Salle,1,Commissioner of Agriculture,,LIB,Richard Carpenter,9,7,2
La Salle,1,Railroad Commissioner,,,Over Votes,0,0,0
La Salle,1,Railroad Commissioner,,,Under Votes,34,17,17
La Salle,1,Railroad Commissioner,,REP,Christi Craddick,223,145,78
La Salle,1,Railroad Commissioner,,DEM,Roman McAllen,198,97,101
La Salle,1,Railroad Commissioner,,LIB,Mike Wright,7,7,0
La Salle,1,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
La Salle,1,"Justice, Supreme Court, Place 2",,,Under Votes,38,21,17
La Salle,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,224,145,79
La Salle,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,200,100,100
La Salle,1,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
La Salle,1,"Justice, Supreme Court, Place 4",,,Under Votes,36,19,17
La Salle,1,"Justice, Supreme Court, Place 4",,REP,John Devine,226,147,79
La Salle,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,200,100,100
La Salle,1,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
La Salle,1,"Justice, Supreme Court, Place 6",,,Under Votes,37,21,16
La Salle,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,225,144,81
La Salle,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,200,101,99
La Salle,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,1,1,0
La Salle,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,36,19,17
La Salle,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,221,141,80
La Salle,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,199,101,98
La Salle,1,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,5,4,1
La Salle,1,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
La Salle,1,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,38,22,16
La Salle,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,220,141,79
La Salle,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,204,103,101
La Salle,1,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0
La Salle,1,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,153,82,71
La Salle,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,251,158,93
La Salle,1,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,58,26,32
La Salle,1,State Representative,31,,Over Votes,0,0,0
La Salle,1,State Representative,31,,Under Votes,174,103,71
La Salle,1,State Representative,31,DEM,Ryan Guillen,288,163,125
La Salle,1,"Justice, 4th Court of Appeals District, Place 2",,,Over Votes,0,0,0
La Salle,1,"Justice, 4th Court of Appeals District, Place 2",,,Under Votes,38,20,18
La Salle,1,"Justice, 4th Court of Appeals District, Place 2",,REP,Marialyn Barnard,221,147,74
La Salle,1,"Justice, 4th Court of Appeals District, Place 2",,DEM,Beth Watkins,203,99,104
La Salle,1,"Justice, 4th Court of Appeals District, Place 3",,,Over Votes,0,0,0
La Salle,1,"Justice, 4th Court of Appeals District, Place 3",,,Under Votes,36,20,16
La Salle,1,"Justice, 4th Court of Appeals District, Place 3",,REP,Jason Pulliam,216,142,74
La Salle,1,"Justice, 4th Court of Appeals District, Place 3",,DEM,Patricia O'Connell Alvarez,210,104,106
La Salle,1,"Justice, 4th Court of Appeals District, Place 4",,,Over Votes,0,0,0
La Salle,1,"Justice, 4th Court of Appeals District, Place 4",,,Under Votes,35,19,16
La Salle,1,"Justice, 4th Court of Appeals District, Place 4",,REP,Patrick Ballantyne,220,143,77
La Salle,1,"Justice, 4th Court of Appeals District, Place 4",,DEM,Luz Elena Chapa,207,104,103
La Salle,1,"Justice, 4th Court of Appeals District, Place 5",,,Over Votes,0,0,0
La Salle,1,"Justice, 4th Court of Appeals District, Place 5",,,Under Votes,38,20,18
La Salle,1,"Justice, 4th Court of Appeals District, Place 5",,REP,Rebecca Simmons,214,142,72
La Salle,1,"Justice, 4th Court of Appeals District, Place 5",,DEM,Liza Rodriguez,210,104,106
La Salle,1,"Justice, 4th Court of Appeals District, Place 7",,,Over Votes,0,0,0
La Salle,1,"Justice, 4th Court of Appeals District, Place 7",,,Under Votes,36,19,17
La Salle,1,"Justice, 4th Court of Appeals District, Place 7",,REP,Shane Stolarczyk,205,135,70
La Salle,1,"Justice, 4th Court of Appeals District, Place 7",,DEM,Rebeca Martinez,221,112,109
La Salle,1,"District Judge, 81st Judicial District",,,Over Votes,1,0,1
La Salle,1,"District Judge, 81st Judicial District",,,Under Votes,23,9,14
La Salle,1,"District Judge, 81st Judicial District",,REP,Lynn Ellison,241,159,82
La Salle,1,"District Judge, 81st Judicial District",,DEM,Errlinda Castillo,197,98,99
La Salle,1,"District Judge, 218th Judicial District",,,Over Votes,0,0,0
La Salle,1,"District Judge, 218th Judicial District",,,Under Votes,201,102,99
La Salle,1,"District Judge, 218th Judicial District",,REP,Russell Wilson,261,164,97
La Salle,1,County Judge,,,Over Votes,0,0,0
La Salle,1,County Judge,,,Under Votes,172,100,72
La Salle,1,County Judge,,DEM,"Joel Rodriguez, Jr.",290,166,124
La Salle,1,District and County Clerk,,,Over Votes,0,0,0
La Salle,1,District and County Clerk,,,Under Votes,134,73,61
La Salle,1,District and County Clerk,,DEM,"Margarita ""Margie"" Avila Esqueda",328,193,135
La Salle,1,County Treasurer,,,Over Votes,0,0,0
La Salle,1,County Treasurer,,,Under Votes,144,84,60
