county,precinct,office,district,candidate,party,early_voting,election_day,votes
Grimes,1,Ballots Cast,,,,,,1166
Grimes,1,Straight Party,,,REP,449,162,611
Grimes,1,Straight Party,,,DEM,55,37,92
Grimes,1,Straight Party,,,LIB,2,0,2
Grimes,1,U.S. Senate,,Ted Cruz,,684,297,981
Grimes,1,U.S. Senate,,Beto O'Rourke,,108,55,163
Grimes,1,U.S. Senate,,Neal M. Dikeman,,4,5,9
Grimes,1,U.S. House,8,Kevin Brady,,693,296,989
Grimes,1,U.S. House,8,Steven David,,102,59,161
Grimes,1,U.S. House,8,Chris Duncan,,6,5,11
Grimes,1,Governor,,Greg Abbott,,693,301,994
Grimes,1,Governor,,Lupe Valdez,,104,56,160
Grimes,1,Governor,,Mark Jay Tippetts,,4,4,8
Grimes,1,Lieutenant Governor,,Dan Patrick,,662,265,927
Grimes,1,Lieutenant Governor,,Mike Collier,,129,87,216
Grimes,1,Lieutenant Governor,,Kerry Douglas McKennon,,10,9,19
Grimes,1,Attorney General,,Ken Paxton,,664,278,942
Grimes,1,Attorney General,,Justin Nelson,,120,70,190
Grimes,1,Attorney General,,Michael Ray Harris,,8,7,15
Grimes,1,Comptroller of Public Accounts,,Glenn Hegar,,680,292,972
Grimes,1,Comptroller of Public Accounts,,Joi Chevalier,,104,58,162
Grimes,1,Comptroller of Public Accounts,,Ben Sanders,,11,8,19
Grimes,1,Commissioner of the General Land Office,,George P. Bush,,668,285,953
Grimes,1,Commissioner of the General Land Office,,Miguel Suazo,,96,59,155
Grimes,1,Commissioner of the General Land Office,,Matt Pina,,22,15,37
Grimes,1,Commissioner of Agriculture,,Sid Miller,,674,287,961
Grimes,1,Commissioner of Agriculture,,Kim Olson,,116,64,180
Grimes,1,Commissioner of Agriculture,,Richard Carpenter,,5,7,12
Grimes,1,Railroad Commissioner,,Christi Craddick,,676,292,968
Grimes,1,Railroad Commissioner,,Roman McAllen,,103,55,158
Grimes,1,Railroad Commissioner,,Mike Wright,,9,10,19
Grimes,1,State Senate,5,Charles Schwertner,,672,290,962
Grimes,1,State Senate,5,Meg Walsh,,109,64,173
Grimes,1,State Senate,5,Amy Lyons,,6,3,9
Grimes,1,State Representative,13,Ben Leman,,685,295,980
Grimes,1,State Representative,13,"Cecil Ray Webster, Sr.",,108,64,172
Grimes,2,Ballots Cast,,,,,,470
Grimes,2,Straight Party,,,REP,103,141,244
Grimes,2,Straight Party,,,DEM,14,16,30
Grimes,2,Straight Party,,,LIB,0,0,0
Grimes,2,U.S. Senate,,Ted Cruz,,150,264,414
Grimes,2,U.S. Senate,,Beto O'Rourke,,22,27,49
Grimes,2,U.S. Senate,,Neal M. Dikeman,,0,3,3
Grimes,2,U.S. House,8,Kevin Brady,,148,265,413
Grimes,2,U.S. House,8,Steven David,,21,28,46
Grimes,2,U.S. House,8,Chris Duncan,,3,3,6
Grimes,2,Governor,,Greg Abbott,,152,270,422
Grimes,2,Governor,,Lupe Valdez,,19,24,43
Grimes,2,Governor,,Mark Jay Tippetts,,1,3,4
Grimes,2,Lieutenant Governor,,Dan Patrick,,147,243,390
Grimes,2,Lieutenant Governor,,Mike Collier,,24,47,71
Grimes,2,Lieutenant Governor,,Kerry Douglas McKennon,,2,6,8
Grimes,2,Attorney General,,Ken Paxton,,146,258,404
Grimes,2,Attorney General,,Justin Nelson,,24,32,56
Grimes,2,Attorney General,,Michael Ray Harris,,2,5,7
Grimes,2,Comptroller of Public Accounts,,Glenn Hegar,,147,258,405
Grimes,2,Comptroller of Public Accounts,,Joi Chevalier,,19,28,47
Grimes,2,Comptroller of Public Accounts,,Ben Sanders,,3,9,12
Grimes,2,Commissioner of the General Land Office,,George P. Bush,,143,262,405
Grimes,2,Commissioner of the General Land Office,,Miguel Suazo,,23,25,48
Grimes,2,Commissioner of the General Land Office,,Matt Pina,,5,8,13
Grimes,2,Commissioner of Agriculture,,Sid Miller,,145,254,399
Grimes,2,Commissioner of Agriculture,,Kim Olson,,23,32,55
Grimes,2,Commissioner of Agriculture,,Richard Carpenter,,2,8,10
Grimes,2,Railroad Commissioner,,Christi Craddick,,147,257,404
Grimes,2,Railroad Commissioner,,Roman McAllen,,21,29,50
Grimes,2,Railroad Commissioner,,Mike Wright,,2,7,9
Grimes,2,State Senate,5,Charles Schwertner,,150,255,405
Grimes,2,State Senate,5,Meg Walsh,,20,33,53
Grimes,2,State Senate,5,Amy Lyons,,2,6,8
Grimes,2,State Representative,13,Ben Leman,,151,263,414
Grimes,2,State Representative,13,"Cecil Ray Webster, Sr.",,22,30,52
Grimes,3,Ballots Cast,,,,,,604
Grimes,3,Straight Party,,,REP,63,36,99
Grimes,3,Straight Party,,,DEM,156,172,328
Grimes,3,Straight Party,,,LIB,2,1,3
Grimes,3,U.S. Senate,,Ted Cruz,,93,59,152
Grimes,3,U.S. Senate,,Beto O'Rourke,,223,211,434
Grimes,3,U.S. Senate,,Neal M. Dikeman,,3,1,4
Grimes,3,U.S. House,8,Kevin Brady,,98,63,161
Grimes,3,U.S. House,8,Steven David,,207,207,414
Grimes,3,U.S. House,8,Chris Duncan,,10,3,13
Grimes,3,Governor,,Greg Abbott,,103,66,169
Grimes,3,Governor,,Lupe Valdez,,208,209,417
Grimes,3,Governor,,Mark Jay Tippetts,,4,1,5
Grimes,3,Lieutenant Governor,,Dan Patrick,,91,60,151
Grimes,3,Lieutenant Governor,,Mike Collier,,217,213,430
Grimes,3,Lieutenant Governor,,Kerry Douglas McKennon,,8,3,11
Grimes,3,Attorney General,,Ken Paxton,,92,61,153
Grimes,3,Attorney General,,Justin Nelson,,219,212,431
Grimes,3,Attorney General,,Michael Ray Harris,,7,3,10
Grimes,3,Comptroller of Public Accounts,,Glenn Hegar,,97,60,157
