county,precinct,office,district,party,candidate,early_voting,election_day,votes
Blanco,102,President,,REP,"Bush, Jeb ",5,3,8
Blanco,102,President,,REP,"Carson, Ben ",7,20,27
Blanco,102,President,,REP,"Christie, Chris ",0,1,1
Blanco,102,President,,REP,"Cruz, Ted ",82,249,331
Blanco,102,President,,REP,"Fiorina, Carly ",0,0,0
Blanco,102,President,,REP,"Graham, Lindsey",1,0,1
Blanco,102,President,,REP,"Gray, Elizabeth ",0,0,0
Blanco,102,President,,REP,"Huckabee, Mike ",0,1,1
Blanco,102,President,,REP,"Kasich, John R. ",11,13,24
Blanco,102,President,,REP,"Paul, Rand ",0,4,4
Blanco,102,President,,REP,"Rubio, Marco ",31,80,111
Blanco,102,President,,REP,"Santorum, Rick ",0,0,0
Blanco,102,President,,REP,"Trump, Donald J. ",65,177,242
Blanco,102,President,,REP,Uncommitted,11,6,17
Blanco,201,President,,REP,"Bush, Jeb ",4,2,6
Blanco,201,President,,REP,"Carson, Ben ",13,23,36
Blanco,201,President,,REP,"Christie, Chris ",0,1,1
Blanco,201,President,,REP,"Cruz, Ted ",131,236,367
Blanco,201,President,,REP,"Fiorina, Carly ",1,0,1
Blanco,201,President,,REP,"Graham, Lindsey",0,0,0
Blanco,201,President,,REP,"Gray, Elizabeth ",0,1,1
Blanco,201,President,,REP,"Huckabee, Mike ",4,0,4
Blanco,201,President,,REP,"Kasich, John R. ",13,11,24
Blanco,201,President,,REP,"Paul, Rand ",5,0,5
Blanco,201,President,,REP,"Rubio, Marco ",50,61,111
Blanco,201,President,,REP,"Santorum, Rick ",0,0,0
Blanco,201,President,,REP,"Trump, Donald J. ",109,131,240
Blanco,201,President,,REP,Uncommitted,10,10,20
Blanco,302,President,,REP,"Bush, Jeb ",10,3,13
Blanco,302,President,,REP,"Carson, Ben ",10,10,20
Blanco,302,President,,REP,"Christie, Chris ",0,0,0
Blanco,302,President,,REP,"Cruz, Ted ",117,208,325
Blanco,302,President,,REP,"Fiorina, Carly ",1,0,1
Blanco,302 includes 303 & 304,President,,REP,"Graham, Lindsey",0,0,0
Blanco,302,President,,REP,"Gray, Elizabeth ",0,0,0
Blanco,302,President,,REP,"Huckabee, Mike ",0,0,0
