county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Travis,101,UNITED STATES SENATOR ,,DEM,Over Votes,0,0,0,0
Travis,101,UNITED STATES SENATOR ,,DEM,Under Votes,14,8,2,4
Travis,101,Ballots Cast,,,,835,444,341,50
Travis,101,UNITED STATES SENATOR ,,DEM,Edward Kimbrough,87,39,37,11
Travis,101,UNITED STATES SENATOR ,,DEM,Beto O'Rourke,464,249,202,13
Travis,101,UNITED STATES SENATOR ,,DEM,Sema Hernandez,150,86,48,16
Travis,101,UNITED STATES REPRESENTATIVE ,35,DEM,Lloyd Doggett,679,362,276,41
Travis,101,GOVERNOR ,,DEM,Adrian Ocegueda,46,24,21,1
Travis,101,GOVERNOR ,,DEM,"Cedric Davis, Sr.",96,60,28,8
Travis,101,GOVERNOR ,,DEM,Lupe Valdez,324,168,146,10
Travis,101,GOVERNOR ,,DEM,Jeffrey Payne,31,15,11,5
Travis,101,GOVERNOR ,,DEM,Tom Wakely,16,10,5,1
Travis,101,GOVERNOR ,,DEM,Grady Yarbrough,39,20,14,5
Travis,101,GOVERNOR ,,DEM,Andrew White,110,59,46,5
Travis,101,GOVERNOR ,,DEM,James Jolly Clark,11,4,5,2
Travis,101,GOVERNOR ,,DEM,Joe Mumbach,10,6,3,1
Travis,101,LIEUTENANT GOVERNOR ,,DEM,Michael Cooper,314,182,112,20
Travis,101,LIEUTENANT GOVERNOR ,,DEM,Mike Collier,337,168,152,17
Travis,101,ATTORNEY GENERAL,,DEM,Justin Nelson,646,343,268,35
Travis,101,COMPTROLLER OF PUBLIC ACCOUNTS,,DEM,Tim Mahoney,301,166,111,24
Travis,101,COMPTROLLER OF PUBLIC ACCOUNTS,,DEM,Joi Chevalier,353,181,156,16
Travis,101,COMMISSIONER OF THE GENERAL LAND OFFICE,,DEM,Miguel Suazo,497,264,209,24
Travis,101,COMMISSIONER OF THE GENERAL LAND OFFICE,,DEM,Tex Morgan,149,82,54,13
Travis,101,COMMISSIONER OF AGRICULTURE,,DEM,Kim Olson,642,340,266,36
Travis,101,RAILROAD COMMISSIONER ,,DEM,Roman McAllen,400,218,162,20
Travis,101,RAILROAD COMMISSIONER ,,DEM,Chris Spellmon,234,125,92,17
Travis,101,"PLACE 2, JUSTICE, SUPREME COURT ",,DEM,Steven Kirkland,637,338,263,36
Travis,101,"PLACE 4, JUSTICE, SUPREME COURT ",,DEM,R.K. Sandill,629,334,259,36
Travis,101,"PLACE 6, JUSTICE, SUPREME COURT ",,DEM,Kathy Cheng,638,342,261,35
Travis,101,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS ",,DEM,Maria T. (Terri) Jackson,639,341,262,36
Travis,101,"PLACE 7, JUDGE, COURT OF CRIMINAL APPEALS ",,DEM,Ramona Franklin,638,340,263,35
Travis,101,STATE SENATOR ,14,DEM,Kirk Watson,657,349,269,39
Travis,101,STATE REPRESENTATIVE ,51,DEM,Eddie Rodriguez,634,333,265,36
Travis,101,"PLACE 2, JUSTICE, 3RD COURT OF APPEALS DISTRICT ",,DEM,Edward Smith,629,333,261,35
Travis,101,"PLACE 3, JUSTICE, 3RD COURT OF APPEALS DISTRICT ",,DEM,Chari Kelly,635,337,263,35
Travis,101,"PLACE 5, JUSTICE, 3RD COURT OF APPEALS DISTRICT ",,DEM,Thomas J. Baker,611,320,256,35
Travis,101,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT ",,DEM,Gisela D. Triana,633,336,262,35
Travis,101,"DISTRICT JUDGE, 147TH JUDICIAL DISTRICT ",,DEM,Cliff Brown,625,329,261,35
Travis,101,"DISTRICT JUDGE, 201ST JUDICIAL DISTRICT ",,DEM,Amy Clark Meachum,624,329,260,35
Travis,101,"DISTRICT JUDGE, 250TH JUDICIAL DISTRICT ",,DEM,Karin Crump,624,328,261,35
Travis,101,"DISTRICT JUDGE, 261ST JUDICIAL DISTRICT ",,DEM,Lora J. Livingston,632,333,262,37
Travis,101,"DISTRICT JUDGE, 299TH JUDICIAL DISTRICT ",,DEM,Karen Sage,624,328,261,35
Travis,101,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT ",,DEM,David Crain,167,82,73,12
Travis,101,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT ",,DEM,Chantal Melissa Eldridge,481,261,193,27
Travis,101,"DISTRICT JUDGE, 403RD JUDICIAL DISTRICT ",,DEM,Brenda P. Kennedy,631,335,261,35
Travis,101,"DISTRICT JUDGE, 419TH JUDICIAL DISTRICT ",,DEM,Catherine A. Mauzy,623,328,260,35
Travis,101,"DISTRICT JUDGE, 459TH JUDICIAL DISTRICT ",,DEM,Aurora Martinez Jones,309,169,123,17
Travis,101,"DISTRICT JUDGE, 459TH JUDICIAL DISTRICT ",,DEM,Maya Guerra Gamble,260,135,112,13
Travis,101,"DISTRICT JUDGE, 459TH JUDICIAL DISTRICT ",,DEM,Greg Hitt,80,41,31,8
Travis,101,COUNTY JUDGE ,,DEM,Sarah Eckhardt,633,335,262,36
Travis,101,"COUNTY COURT AT LAW 1, JUDGE ",,DEM,Todd T. Wong,614,322,256,36
Travis,101,"COUNTY COURT AT LAW 2, JUDGE ",,DEM,Eric Montgomery Shepperd,614,321,258,35
Travis,101,"COUNTY COURT AT LAW 3, JUDGE ",,DEM,Paul Quinzi,281,145,118,18
Travis,101,"COUNTY COURT AT LAW 3, JUDGE ",,DEM,John Lipscombe,336,180,137,19
Travis,101,"COUNTY COURT AT LAW 4, JUDGE ",,DEM,Mike Denton,605,318,254,33
Travis,101,"COUNTY COURT AT LAW 5, JUDGE ",,DEM,Nancy Hohengarten,335,175,139,21
Travis,101,"COUNTY COURT AT LAW 5, JUDGE ",,DEM,McKinley Melancon,85,38,42,5
Travis,101,"COUNTY COURT AT LAW 5, JUDGE ",,DEM,Mario Flores,220,125,83,12
Travis,101,"COUNTY COURT AT LAW 6, JUDGE ",,DEM,Brandy Mueller,614,324,256,34
Travis,101,"COUNTY COURT AT LAW 7, JUDGE ",,DEM,Elisabeth Earle,619,327,258,34
Travis,101,"JUDGE, COUNTY PROBATE COURT ",,DEM,Guy Herman,606,317,256,33
Travis,101,DISTRICT CLERK ,,DEM,Velva L. Price,619,327,258,34
Travis,101,COUNTY CLERK ,,DEM,Dana DeBeauvoir,623,325,260,38
Travis,101,COUNTY TREASURER ,,DEM,Dolores Ortega Carter,618,324,260,34
Travis,101,"PRECINCT NO. 1, JUSTICE OF THE PEACE ",,DEM,Yvonne Michelle Williams,620,328,258,34
Travis,101,COUNTY CHAIRMAN ,,DEM,Anne Wynne,280,146,112,22
Travis,101,COUNTY CHAIRMAN ,,DEM,Dyana Limon-Mercado,353,196,143,14
Travis,101,"PRECINCT 101, PRECINCT CHAIRMAN",,,Joshua Sanchez,318,174,125,19
Travis,101,"PRECINCT 101, PRECINCT CHAIRMAN",,,Mario S Ramirez,274,144,114,16
Travis,101,DEMOCRATIC PROPOSITION #1 - RIGHT TO A 21ST CENTURY PUBLIC EDUCATION,,,Yes,686,365,279,42
Travis,101,DEMOCRATIC PROPOSITION #1 - RIGHT TO A 21ST CENTURY PUBLIC EDUCATION,,,No,18,12,5,1
