county,precinct,office,district,party,candidate,votes,early_voting,election_day
Randall,110 CISD,Registered Voters,,,,4916,,
Randall,110 CISD,Provisional Ballots,,,,20,,
Randall,110 CISD,Provisional Ballots Counted,,,,10,,
Randall,110 CISD,Straight Party,,REP,Republican Party,1888,1385,503
Randall,110 CISD,Straight Party,,DEM,Democratic Party,209,161,48
Randall,110 CISD,Straight Party,,LIB,Libertarian Party,9,5,4
Randall,110 CISD,U.S. Senate,,REP,Ted Cruz,2426,1790,636
Randall,110 CISD,U.S. Senate,,DEM,Beto O'Rourke,369,279,90
Randall,110 CISD,U.S. Senate,,LIB,Neal M. Dikeman,20,13,7
Randall,110 CISD,U.S. House,13,REP,Mac Thornberry,2431,1784,647
Randall,110 CISD,U.S. House,13,DEM,Greg Sagan,329,262,67
Randall,110 CISD,U.S. House,13,LIB,Calvin DeWeese,36,22,14
Randall,110 CISD,Governor,,REP,Greg Abbott,2463,1808,655
Randall,110 CISD,Governor,,DEM,Lupe Valdez,320,260,60
Randall,110 CISD,Governor,,LIB,Mark Jay Tippetts,25,12,13
Randall,110 CISD,Lieutenant Governor,,REP,Dan Patrick,2384,1756,628
Randall,110 CISD,Lieutenant Governor,,DEM,Mike Collier,375,291,84
Randall,110 CISD,Lieutenant Governor,,LIB,Kerry Douglas McKennon,42,27,15
Randall,110 CISD,Attorney General,,REP,Ken Paxton,2380,1750,630
Randall,110 CISD,Attorney General,,DEM,Justin Nelson,373,291,82
Randall,110 CISD,Attorney General,,LIB,Michael Ray Harris,46,33,13
Randall,110 CISD,Comptroller of Public Accounts,,REP,Glenn Hegar,2419,1787,632
Randall,110 CISD,Comptroller of Public Accounts,,DEM,Joi Chevalier,318,251,67
Randall,110 CISD,Comptroller of Public Accounts,,LIB,Ben Sanders,60,36,24
Randall,110 CISD,Commissioner of the General Land Office,,REP,George P. Bush,2380,1749,631
Randall,110 CISD,Commissioner of the General Land Office,,DEM,Miguel Suazo,323,255,68
Randall,110 CISD,Commissioner of the General Land Office,,LIB,Matt Pina,87,62,25
Randall,110 CISD,Commissioner of Agriculture,,REP,Sid Miller,2384,1759,625
Randall,110 CISD,Commissioner of Agriculture,,DEM,Kim Olson,365,282,83
Randall,110 CISD,Commissioner of Agriculture,,LIB,Richard Carpenter,47,33,14
Randall,110 CISD,Railroad Commissioner,,REP,Christi Craddick,2414,1776,638
Randall,110 CISD,Railroad Commissioner,,DEM,Roman McAllen,326,259,67
Randall,110 CISD,Railroad Commissioner,,LIB,Mike Wright,49,31,18
Randall,110 CISD,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,2433,1791,642
Randall,110 CISD,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,359,279,80
Randall,110 CISD,"Justice, Supreme Court, Place 4",,REP,John Devine,2435,1795,640
Randall,110 CISD,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,352,270,82
Randall,110 CISD,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,2445,1796,649
Randall,110 CISD,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,342,269,73
Randall,110 CISD,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,2414,1779,635
Randall,110 CISD,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,340,264,76
Randall,110 CISD,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,39,26,13
Randall,110 CISD,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,2455,1810,645
Randall,110 CISD,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,334,255,79
Randall,110 CISD,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,2474,1823,651
Randall,110 CISD,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,218,160,58
Randall,110 CISD,State Senate,31,REP,Kel Seliger,2428,1785,643
Randall,110 CISD,State Senate,31,LIB,Jack B. Westbrook,276,206,70
Randall,110 CISD,State Representative,86,REP,John Smithee,2438,1796,642
Randall,110 CISD,State Representative,86,DEM,Mike Purcell,348,265,83
Randall,110 CISD,"Justice, 7th Court of Appeals District, Place 2",,REP,Judy Parker,2545,1870,675
Randall,110 CISD,"Justice, 7th Court of Appeals District, Place 3",,REP,Pat Pirtle,2536,1864,672
Randall,110 CISD,"District Judge, 47th Judicial District",,REP,Dan L. Schaap,2533,1864,669
Randall,110 CISD,"District Judge, 181st Judicial District",,REP,John B. Board,2528,1859,669
Randall,110 CISD,"District Judge, 251st Judicial District",,REP,Ana Elizabeth Estevez,2533,1859,674
Randall,110 CISD,Criminal District Attorney,,REP,Robert Love,2527,1857,670
Randall,110 CISD,County Judge,,REP,Ernie Houdashell,2538,1865,673
Randall,110 CISD,"Judge, County Court at Law 1",,REP,James W. Anderson,2532,1861,671
Randall,110 CISD,"Judge, County Court at Law 2",,REP,Matt Martindale,2531,1860,671
Randall,110 CISD,District Clerk,,REP,Joel Forbis,2525,1855,670
Randall,110 CISD,County Clerk,,REP,Susan Allen,2526,1856,670
Randall,110 CISD,County Treasurer,,REP,Angie Parker,2526,1858,668
Randall,110 CISD,"Justice of the Peace, Precinct 4",,REP,Clay Houdashell,2524,1852,672
Randall,111,Registered Voters,,,,4845,,
Randall,111,Provisional Ballots,,,,11,,
Randall,111,Provisional Ballots Counted,,,,5,,
Randall,111,Straight Party,,REP,Republican Party,1073,803,270
Randall,111,Straight Party,,DEM,Democratic Party,423,267,156
Randall,111,Straight Party,,LIB,Libertarian Party,11,6,5
Randall,111,U.S. Senate,,REP,Ted Cruz,1354,1016,338
Randall,111,U.S. Senate,,DEM,Beto O'Rourke,656,420,236
Randall,111,U.S. Senate,,LIB,Neal M. Dikeman,17,8,9
Randall,111,U.S. House,13,REP,Mac Thornberry,1443,1057,386
Randall,111,U.S. House,13,DEM,Greg Sagan,544,358,186
Randall,111,U.S. House,13,LIB,Calvin DeWeese,32,22,10
Randall,111,Governor,,REP,Greg Abbott,1440,1056,384
Randall,111,Governor,,DEM,Lupe Valdez,554,370,184
Randall,111,Governor,,LIB,Mark Jay Tippetts,33,18,15
Randall,111,Lieutenant Governor,,REP,Dan Patrick,1368,1020,348
Randall,111,Lieutenant Governor,,DEM,Mike Collier,601,390,211
Randall,111,Lieutenant Governor,,LIB,Kerry Douglas McKennon,49,28,21
Randall,111,Attorney General,,REP,Ken Paxton,1349,990,359
Randall,111,Attorney General,,DEM,Justin Nelson,623,418,205
Randall,111,Attorney General,,LIB,Michael Ray Harris,41,25,16
Randall,111,Comptroller of Public Accounts,,REP,Glenn Hegar,1376,1023,353
Randall,111,Comptroller of Public Accounts,,DEM,Joi Chevalier,565,368,197
Randall,111,Comptroller of Public Accounts,,LIB,Ben Sanders,69,41,28
Randall,111,Commissioner of the General Land Office,,REP,George P. Bush,1387,1025,362
Randall,111,Commissioner of the General Land Office,,DEM,Miguel Suazo,564,368,196
Randall,111,Commissioner of the General Land Office,,LIB,Matt Pina,68,44,24
Randall,111,Commissioner of Agriculture,,REP,Sid Miller,1374,1016,358
Randall,111,Commissioner of Agriculture,,DEM,Kim Olson,591,389,202
Randall,111,Commissioner of Agriculture,,LIB,Richard Carpenter,45,28,17
Randall,111,Railroad Commissioner,,REP,Christi Craddick,1373,1013,360
Randall,111,Railroad Commissioner,,DEM,Roman McAllen,585,387,198
Randall,111,Railroad Commissioner,,LIB,Mike Wright,48,29,19
Randall,111,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,1385,1017,368
Randall,111,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,626,418,208
Randall,111,"Justice, Supreme Court, Place 4",,REP,John Devine,1397,1026,371
Randall,111,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,614,408,206
Randall,111,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,1396,1032,364
Randall,111,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,614,401,213
Randall,111,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,1365,1011,354
Randall,111,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,584,383,201
Randall,111,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,60,38,22
Randall,111,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,1384,1021,363
Randall,111,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,622,410,212
Randall,111,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,1484,1081,403
Randall,111,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,354,232,122
