county,precinct,office,district,candidate,party,early_voting,election_day,votes
Howard,"11,12,12a,13,14,16, 103, 104, 105",U.S. Senate,,Ted Cruz,REP,402,143,546
Howard,"11,12,12a,13,14,16, 103, 104, 105",U.S. Senate,,Beto O'Rourke,DEM,289,173,463
Howard,"11,12,12a,13,14,16, 103, 104, 105",U.S. Senate,,Neal M. Dikeman,LIB,4,3,7
Howard,"11,12,12a,13,14,16, 103, 104, 105",U.S. House,19,Jodey Arrington,REP,402,140,543
Howard,"11,12,12a,13,14,16, 103, 104, 105",U.S. House,19,Miguel Levario,DEM,284,168,452
Howard,"11,12,12a,13,14,16, 103, 104, 105",Governor,,Greg Abbott,REP,405,145,551
Howard,"11,12,12a,13,14,16, 103, 104, 105",Governor,,Lupe Valdez,DEM,273,163,436
Howard,"11,12,12a,13,14,16, 103, 104, 105",Governor,,Mark Jay Tippetts,LIB,10,5,15
Howard,"11,12,12a,13,14,16, 103, 104, 105",Lieutenant Governor,,Dan Patrick,REP,392,142,534
Howard,"11,12,12a,13,14,16, 103, 104, 105",Lieutenant Governor,,Mike Collier,DEM,277,161,438
Howard,"11,12,12a,13,14,16, 103, 104, 105",Lieutenant Governor,,Kerry Douglas McKennon,LIB,16,9,25
Howard,"11,12,12a,13,14,16, 103, 104, 105",Attorney General  ,,Ken Paxton,REP,397,138,535
Howard,"11,12,12a,13,14,16, 103, 104, 105",Attorney General  ,,Justin Nelson,DEM,275,166,441
Howard,"11,12,12a,13,14,16, 103, 104, 105",Attorney General  ,,Michael Ray Harris,LIB,16,8,24
Howard,"11,12,12a,13,14,16, 103, 104, 105",Comptroller of Public Accounts  ,,Glenn Hegar,REP,391,134,525
Howard,"11,12,12a,13,14,16, 103, 104, 105",Comptroller of Public Accounts  ,,Joi Chevalier,DEM,271,162,433
Howard,"11,12,12a,13,14,16, 103, 104, 105",Comptroller of Public Accounts  ,,Ben Sanders,LIB,18,16,34
Howard,"11,12,12a,13,14,16, 103, 104, 105",Commissioner of the General Land Office  ,,George P. Bush,REP,375,139,514
Howard,"11,12,12a,13,14,16, 103, 104, 105",Commissioner of the General Land Office  ,,Miguel Suazo,DEM,274,161,435
Howard,"11,12,12a,13,14,16, 103, 104, 105",Commissioner of the General Land Office  ,,Matt Pina,LIB,35,10,46
Howard,"11,12,12a,13,14,16, 103, 104, 105",Commissioner of Agriculture  ,,Sid Miller,REP,391,132,523
Howard,"11,12,12a,13,14,16, 103, 104, 105",Commissioner of Agriculture  ,,Kim Olson,DEM,276,169,445
Howard,"11,12,12a,13,14,16, 103, 104, 105",Commissioner of Agriculture  ,,Richard Carpenter,LIB,16,9,25
Howard,"11,12,12a,13,14,16, 103, 104, 105",Railroad Commissioner  ,,Christi Craddick,REP,395,136,532
Howard,"11,12,12a,13,14,16, 103, 104, 105",Railroad Commissioner  ,,Roman McAllen,DEM,269,160,429
Howard,"11,12,12a,13,14,16, 103, 104, 105",Railroad Commissioner  ,,Mike Wright,LIB,17,15,32
Howard,"11,12,12a,13,14,16, 103, 104, 105","Justice, Supreme Court, Place 2  ",,Jimmy Blacklock,REP,398,136,534
Howard,"11,12,12a,13,14,16, 103, 104, 105","Justice, Supreme Court, Place 2  ",,Steven Kirkland,DEM,284,171,456
Howard,"11,12,12a,13,14,16, 103, 104, 105","Justice, Supreme Court, Place 4  ",,John Devine,REP,403,142,545
Howard,"11,12,12a,13,14,16, 103, 104, 105","Justice, Supreme Court, Place 4  ",,R.K. Sandill,DEM,275,166,441
Howard,"11,12,12a,13,14,16, 103, 104, 105","Justice, Supreme Court, Place 6  ",,Jeff Brown,REP,398,141,539
Howard,"11,12,12a,13,14,16, 103, 104, 105","Justice, Supreme Court, Place 6  ",,Kathy Cheng,DEM,283,168,451
Howard,"11,12,12a,13,14,16, 103, 104, 105","Presiding Judge, Court of Criminal Appeals  ",,Sharon Keller,REP,392,137,529
Howard,"11,12,12a,13,14,16, 103, 104, 105","Presiding Judge, Court of Criminal Appeals  ",,Maria T. (Terri) Jackson,DEM,272,164,436
Howard,"11,12,12a,13,14,16, 103, 104, 105","Presiding Judge, Court of Criminal Appeals  ",,William Bryan Strange III,LIB,16,8,24
Howard,"11,12,12a,13,14,16, 103, 104, 105","Judge, Court of Criminal Appeals Place 7  ",,Barbara Parker Hervey,REP,401,141,542
