county,precinct,office,district,party,candidate,votes,election_day,early_voting
Walker,101,Registered Voters,,,,673,,
Walker,101,Straight Party,,REP,Republican Party,41,12,29
Walker,101,Straight Party,,DEM,Democratic Party,95,36,59
Walker,101,Straight Party,,LIB,Libertarian Party,1,1,0
Walker,101,U.S. Senate,,REP,Ted Cruz,82,29,53
Walker,101,U.S. Senate,,DEM,Beto O'Rourke,166,65,101
Walker,101,U.S. Senate,,LIB,Neal Dikeman,1,1,0
Walker,101,U.S. House,8,REP,Kevin Brady,92,33,59
Walker,101,U.S. House,8,DEM,Steven David,150,59,91
Walker,101,U.S. House,8,LIB,Christopher Duncan,5,2,3
Walker,101,Governor,,REP,Greg Abbott,104,43,61
Walker,101,Governor,,DEM,Lupe Valdez,136,50,86
Walker,101,Governor,,LIB,Mark Jay Tippetts,5,1,4
Walker,101,Lieutenant Governor,,REP,Dan Patrick,94,37,57
Walker,101,Lieutenant Governor,,DEM,Mike Collier,151,56,95
Walker,101,Lieutenant Governor,,LIB,Kerry McKennon,3,1,2
Walker,101,Attorney General,,REP,Ken Paxton,89,35,54
Walker,101,Attorney General,,DEM,Justin Nelson,153,56,97
Walker,101,Attorney General,,LIB,Michael Ray Harris,6,3,3
Walker,101,Comptroller of Public Accounts,,REP,Glenn Hegar,87,33,54
Walker,101,Comptroller of Public Accounts,,DEM,Joi Chevalier,147,55,92
Walker,101,Comptroller of Public Accounts,,LIB,Benjamin Sanders,9,4,5
Walker,101,Commissioner of the General Land Office,,REP,George P. Bush,92,34,58
Walker,101,Commissioner of the General Land Office,,DEM,Miguel Suazo,147,57,90
Walker,101,Commissioner of the General Land Office,,LIB,Matt Pina,7,2,5
Walker,101,Commissioner of Agriculture,,REP,Sid Miller,78,26,52
Walker,101,Commissioner of Agriculture,,DEM,Kim Olson,160,64,96
Walker,101,Commissioner of Agriculture,,LIB,Richard Carpenter,7,2,5
Walker,101,Railroad Commissioner,,REP,Christi Craddick,89,34,55
Walker,101,Railroad Commissioner,,DEM,Roman McAllen,149,54,95
Walker,101,Railroad Commissioner,,LIB,Michael Wright,9,5,4
Walker,101,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,87,31,56
Walker,101,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,158,61,97
Walker,101,"Justice, Supreme Court, Place 4",,REP,John Devine,88,33,55
Walker,101,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,155,58,97
Walker,101,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,85,30,55
Walker,101,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,156,60,96
