county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Travis,101,Registered Voters,,,Registered Voters,8400,0,0,0
Travis,101,Ballots Cast,,,Ballots Cast,5601,4402,830,369
Travis,101,President/Vice President,,REP,Donald J. Trump,932,656,234,42
Travis,101,President/Vice President,,DEM,Joseph R. Biden,4512,3634,559,319
Travis,101,President/Vice President,,LIB,Jo Jorgensen,94,67,25,2
Travis,101,President/Vice President,,GRE,Howie Hawkins,25,20,2,3
Travis,101,President/Vice President,,,Write-In: Gloria La Riva/Leonard Peltier,2,2,0,0
Travis,101,President/Vice President,,,Write-In: Brian Carroll/Amar Patel,2,1,1,0
Travis,101,President/Vice President,,,Write-In: Robert Morrow/Anne Beckett,1,0,1,0
Travis,101,President/Vice President,,,Write-In: Abram Loeb/Jennifer Jairala,0,0,0,0
Travis,101,President/Vice President,,,Write-In: Kasey Wells/Rachel Wells,0,0,0,0
Travis,101,President/Vice President,,,Write-In: Todd Cella/Tim Cella,0,0,0,0
Travis,101,President/Vice President,,,Write-In: Jesse Cuellar/Jimmy Monreal,0,0,0,0
Travis,101,President/Vice President,,,Write-In: President R. Boddie/Eric C.,0,0,0,0
Travis,101,President/Vice President,,,Write-In: Tom Hoefling/Andy Prior,0,0,0,0
Travis,101,President/Vice President,,,Write-In: Not Assigned,15,13,2,0
Travis,101,U.S. Senate,,REP,John Cornyn,964,698,220,46
Travis,101,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",4248,3426,507,315
Travis,101,U.S. Senate,,LIB,Kerry Douglas McKennon,165,118,45,2
Travis,101,U.S. Senate,,GRN,David B. Collins,61,47,13,1
Travis,101,U.S. Senate,,,Write-In: Ricardo Turullols-Bonilla,0,0,0,0
Travis,101,U.S. Senate,,,Write-In: Not Assigned,4,4,0,0
Travis,101,U.S. House,35,REP,Jenny Garcia Sharon,897,649,212,36
Travis,101,U.S. House,35,DEM,Lloyd Doggett,4224,3388,514,322
Travis,101,U.S. House,35,LIB,Mark Loewe,155,117,36,2
Travis,101,U.S. House,35,IND,Jason Mata Sr,99,79,16,4
Travis,101,Railroad Commissioner,,REP,"James ""Jim"" Wright",885,631,209,45
Travis,101,Railroad Commissioner,,DEM,Chrysta Castañeda,4194,3386,508,300
Travis,101,Railroad Commissioner,,LIB,Matt Sterett,163,119,40,4
Travis,101,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",124,101,19,4
Travis,101,"Chief Justice, Supreme Court",,REP,Nathan Hecht,887,645,205,37
Travis,101,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,4242,3424,507,311
Travis,101,"Chief Justice, Supreme Court",,LIB,Mark Ash,201,149,49,3
Travis,101,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jane Bland,967,692,237,38
Travis,101,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Kathy Cheng,4349,3513,525,311
Travis,101,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,931,663,228,40
Travis,101,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,4243,3439,496,308
Travis,101,"Justice, Supreme Court, Place 7",,LIB,William Bryan Strange III,163,113,46,4
Travis,101,"Justice, Supreme Court, Place 8",,REP,Brett Busby,868,631,195,42
Travis,101,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,4278,3439,533,306
Travis,101,"Justice, Supreme Court, Place 8",,LIB,Tom Oxford,170,129,37,4
Travis,101,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,949,682,229,38
Travis,101,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,4304,3471,523,310
Travis,101,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,950,680,228,42
Travis,101,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,4325,3488,531,306
Travis,101,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,983,710,232,41
Travis,101,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,4279,3447,521,311
Travis,101,"Member, State Board of Education, District 5",,REP,Lani Popp,841,607,198,36
Travis,101,"Member, State Board of Education, District 5",,DEM,Rebecca Bell-Metereau,4123,3325,488,310
Travis,101,"Member, State Board of Education, District 5",,LIB,Stephanie Berlin,293,220,66,7
Travis,101,State Representative,51,REP,Robert Reynolds,926,658,230,38
Travis,101,State Representative,51,DEM,Eddie Rodriguez,4347,3498,536,313
Travis,101,"Chief Justice, 3rd Court of Appeals District",,REP,Jeff Rose,958,693,227,38
Travis,101,"Chief Justice, 3rd Court of Appeals District",,DEM,Darlene Byrne,4301,3464,525,312
Travis,101,"District Judge, 53rd Judicial District",,DEM,Maria Cantu Hexsel,4463,3551,596,316
Travis,101,"District Judge, 98th Judicial District",,DEM,Rhonda Hurley,4460,3572,576,312
Travis,101,"District Judge, 126th Judicial District",,DEM,Aurora Martinez Jones,4468,3563,593,312
Travis,101,"District Judge, 167th Judicial District",,DEM,Dayna Blazey,4479,3579,586,314
Travis,101,"District Judge, 200th Judicial District",,DEM,Jessica Mangrum,4477,3572,590,315
Travis,101,"District Judge, 345th Judicial District",,DEM,Jan Soifer,4480,3577,590,313
Travis,101,"District Judge, 353rd Judicial District",,DEM,Madeleine Connor,4446,3554,580,312
Travis,101,"District Judge, 390th Judicial District",,DEM,Julie Kocurek,4449,3553,579,317
Travis,101,"District Judge, 427th Judicial District",,DEM,Tamara Needles,4461,3564,587,310
Travis,101,"District Judge, 450th Judicial District",,DEM,Brad Urrutia,4426,3535,575,316
Travis,101,"District Judge, 460th Judicial District",,REP,Geoffrey Puryear,915,660,213,42
Travis,101,"District Judge, 460th Judicial District",,DEM,Selena Alvarenga,4251,3423,525,303
Travis,101,"District Attorney, 53rd Judicial District",,REP,Martin Harry,893,648,206,39
Travis,101,"District Attorney, 53rd Judicial District",,DEM,José Garza,4306,3461,534,311
Travis,101,"County Judge, Unexpired Term",,REP,Michael Lovins,923,669,213,41
Travis,101,"County Judge, Unexpired Term",,DEM,Andy Brown,4272,3433,530,309
Travis,101,"Judge, County Court at Law No.9",,DEM,Kim Williams,4128,3313,508,307
Travis,101,"Judge, County Court at Law No.9",,LIB,Christopher David,666,489,147,30
Travis,101,Sheriff,,REP,Raul Vargas,946,692,215,39
Travis,101,Sheriff,,DEM,Sally Hernandez,4285,3445,531,309
Travis,101,County Tax Assessor-Collector,,REP,Marilyn Jackson,892,650,202,40
Travis,101,County Tax Assessor-Collector,,DEM,Bruce Elfant,3989,3219,471,299
Travis,101,County Tax Assessor-Collector,,LIB,Erica Lockwood,355,274,74,7
Travis,101,County Commissioner Precinct 1,,REP,Solomon Arcoven,932,674,220,38
Travis,101,County Commissioner Precinct 1,,DEM,Jeffrey Travillion,4217,3397,516,304
Travis,101,Proposition A City of Austin (FP),,,For,392,328,38,26
Travis,101,Proposition A City of Austin (FP),,,Against,257,221,20,16
Travis,101,Proposition B City of Austin (FP),,,For,421,352,43,26
Travis,101,Proposition B City of Austin (FP),,,Against,211,184,14,13
Travis,101,Board of Trustees Place 5 Manor ISD,,,Temeika Thomas,661,516,100,45
Travis,101,Board of Trustees Place 5 Manor ISD,,,Royce Avery,220,158,48,14
Travis,101,Board of Trustees Place 6 Manor ISD,,,Bryan Nya,210,155,42,13
Travis,101,Board of Trustees Place 6 Manor ISD,,,Monique Celedon,656,507,103,46
Travis,101,Board of Trustees Place 7 Manor ISD,,,Janie Serna,555,423,88,44
Travis,101,Board of Trustees Place 7 Manor ISD,,,Felix Paiz,326,248,63,15
Travis,102 A,Registered Voters,,,Registered Voters,1354,0,0,0
Travis,102 A,Ballots Cast,,,Ballots Cast,872,714,78,80
Travis,102 A,President/Vice President,,REP,Donald J. Trump,178,142,27,9
Travis,102 A,President/Vice President,,DEM,Joseph R. Biden,672,556,47,69
Travis,102 A,President/Vice President,,LIB,Jo Jorgensen,16,12,3,1
Travis,102 A,President/Vice President,,GRE,Howie Hawkins,2,1,1,0
Travis,102 A,President/Vice President,,,Write-In: Brian Carroll/Amar Patel,1,1,0,0
Travis,102 A,President/Vice President,,,Write-In: Gloria La Riva/Leonard Peltier,0,0,0,0
Travis,102 A,President/Vice President,,,Write-In: Abram Loeb/Jennifer Jairala,0,0,0,0
Travis,102 A,President/Vice President,,,Write-In: Robert Morrow/Anne Beckett,0,0,0,0
Travis,102 A,President/Vice President,,,Write-In: Kasey Wells/Rachel Wells,0,0,0,0
Travis,102 A,President/Vice President,,,Write-In: Todd Cella/Tim Cella,0,0,0,0
Travis,102 A,President/Vice President,,,Write-In: Jesse Cuellar/Jimmy Monreal,0,0,0,0
Travis,102 A,President/Vice President,,,Write-In: President R. Boddie/Eric C.,0,0,0,0
Travis,102 A,President/Vice President,,,Write-In: Tom Hoefling/Andy Prior,0,0,0,0
Travis,102 A,President/Vice President,,,Write-In: Not Assigned,2,2,0,0
Travis,102 A,U.S. Senate,,REP,John Cornyn,199,156,27,16
Travis,102 A,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",634,529,42,63
Travis,102 A,U.S. Senate,,LIB,Kerry Douglas McKennon,14,8,5,1
Travis,102 A,U.S. Senate,,GRN,David B. Collins,6,5,1,0
Travis,102 A,U.S. Senate,,,Write-In: Ricardo Turullols-Bonilla,0,0,0,0
Travis,102 A,U.S. Senate,,,Write-In: Not Assigned,1,1,0,0
Travis,102 A,U.S. House,17,REP,Pete Sessions,189,151,25,13
Travis,102 A,U.S. House,17,DEM,Rick Kennedy,622,514,42,66
Travis,102 A,U.S. House,17,LIB,Ted Brown,34,28,5,1
Travis,102 A,Railroad Commissioner,,REP,"James ""Jim"" Wright",182,146,23,13
Travis,102 A,Railroad Commissioner,,DEM,Chrysta Castañeda,618,514,42,62
Travis,102 A,Railroad Commissioner,,LIB,Matt Sterett,25,20,4,1
Travis,102 A,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",15,11,3,1
Travis,102 A,"Chief Justice, Supreme Court",,REP,Nathan Hecht,185,147,25,13
Travis,102 A,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,625,520,43,62
Travis,102 A,"Chief Justice, Supreme Court",,LIB,Mark Ash,25,20,4,1
Travis,102 A,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jane Bland,203,162,28,13
Travis,102 A,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Kathy Cheng,632,527,43,62
Travis,102 A,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,187,151,24,12
Travis,102 A,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,619,514,41,64
Travis,102 A,"Justice, Supreme Court, Place 7",,LIB,William Bryan Strange III,24,19,4,1
Travis,102 A,"Justice, Supreme Court, Place 8",,REP,Brett Busby,192,152,26,14
Travis,102 A,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,615,516,37,62
Travis,102 A,"Justice, Supreme Court, Place 8",,LIB,Tom Oxford,24,17,6,1
Travis,102 A,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,193,154,25,14
Travis,102 A,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,630,524,43,63
Travis,102 A,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,196,156,26,14
Travis,102 A,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,627,522,42,63
Travis,102 A,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,200,160,26,14
Travis,102 A,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,622,518,41,63
Travis,102 A,"Member, State Board of Education, District 10",,REP,Tom Maynard,181,146,22,13
Travis,102 A,"Member, State Board of Education, District 10",,DEM,Marsha Burnett-Webster,611,509,40,62
Travis,102 A,"Member, State Board of Education, District 10",,LIB,Trip Seibold,34,25,7,2
Travis,102 A,State Representative,50,REP,Larry Delarose,197,158,26,13
Travis,102 A,State Representative,50,DEM,Celia Israel,628,523,42,63
Travis,102 A,"Chief Justice, 3rd Court of Appeals District",,REP,Jeff Rose,198,159,25,14
Travis,102 A,"Chief Justice, 3rd Court of Appeals District",,DEM,Darlene Byrne,623,519,42,62
Travis,102 A,"District Judge, 53rd Judicial District",,DEM,Maria Cantu Hexsel,660,548,47,65
Travis,102 A,"District Judge, 98th Judicial District",,DEM,Rhonda Hurley,660,549,46,65
Travis,102 A,"District Judge, 126th Judicial District",,DEM,Aurora Martinez Jones,659,549,45,65
