county,precinct,office,district,party,candidate,votes,early_voting,election_day
Austin,101,U.S. House,10,DEM,Linda Nuno,27,19,8
Austin,101,Governor,,DEM,Beto O'Rourke,31,21,10
Austin,101,Governor,,DEM,Inocencio (Inno) Barrientez,1,1,0
Austin,101,Governor,,DEM,Joy Diaz,2,2,0
Austin,101,Governor,,DEM,Michael Cooper,0,0,0
Austin,101,Governor,,DEM,Rich Wakeland,0,0,0
Austin,101,Lieutenant Governor,,DEM,Carla Brailey,13,8,5
Austin,101,Lieutenant Governor,,DEM,Michelle Beckley,7,6,1
Austin,101,Lieutenant Governor,,DEM,Mike Collier,12,9,3
Austin,101,Attorney General,,DEM,Joe Jaworski,11,7,4
Austin,101,Attorney General,,DEM,"S. ""TBONE"" Raynor",2,2,0
Austin,101,Attorney General,,DEM,Lee Merritt,7,5,2
Austin,101,Attorney General,,DEM,Mike Fields,2,1,1
Austin,101,Attorney General,,DEM,Rochelle Mercedes Garza,10,8,2
Austin,101,Comptroller of Pubic Accounts,,DEM,Tim Mahoney,6,6,0
Austin,101,Comptroller of Pubic Accounts,,DEM,Janet T. Dudding,12,8,4
Austin,101,Comptroller of Pubic Accounts,,DEM,Angel Luis Vega,10,6,4
Austin,101,Comm General Land Office,,DEM,Michael Lange,7,5,2
Austin,101,Comm General Land Office,,DEM,Jay Kleberg,7,5,2
Austin,101,Comm General Land Office,,DEM,Sandragrace Martinez,10,7,3
Austin,101,Comm General Land Office,,DEM,Jinny Suh,6,5,1
Austin,101,Commissioner of Agriculture,,DEM,Susan Hayes,26,18,8
Austin,101,Commissioner of Agriculture,,DEM,Ed Ireson,4,3,1
Austin,101,Railroad Commissioner,,DEM,Luke Warford,30,21,9
Austin,101,"Justice, Supreme Court, Pl 3",,DEM,Erin A. Nowell,29,21,8
Austin,101,"Justice, Supreme Court, Pl 5",,DEM,Amanda Reichek,31,22,9
Austin,101,"Justice, Supreme Court, Pl 9",,DEM,Julia Maldonado,27,18,9
Austin,101,"Judge, Ct of Crim App, Pl 5",,DEM,Dana Huffman,28,20,8
Austin,101,"Judge, Ct of Crim App, Pl 6",,DEM,Robert Johnson,26,18,8
Austin,101,State Senate,18,DEM,Josh Tutt,24,16,8
Austin,101,State House,85,DEM,Larry E. Baggett,24,16,8
Austin,101,"Chief Justice, 1st Ct of App Dist",,DEM,Julie Countiss,24,16,8
Austin,101,"Justice, 1st Ct of App Dist, Pl 4",,DEM,Mike Engelhart,26,18,8
Austin,101,"Justice, 14th Ct of App Dist, Pl2",,DEM,Cheri C. Thomas,21,14,7
Austin,101,"Justice, 14th Ct of App Dist, Pl2",,DEM,Kyle Carter,5,5,0
Austin,101,"Justice, 14th Ct of App Dist, Pl9",,DEM,Chris Conrad,16,12,4
Austin,101,"Justice, 14th Ct of App Dist, Pl9",,DEM,William Demond,10,7,3
Austin,101,County Chair,,DEM,Pat Burns,26,16,10
Austin,102,U.S. House,10,DEM,Linda Nuno,42,25,17
Austin,102,Governor,,DEM,Beto O'Rourke,40,22,18
Austin,102,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0
Austin,102,Governor,,DEM,Joy Diaz,0,0,0
Austin,102,Governor,,DEM,Michael Cooper,5,5,0
Austin,102,Governor,,DEM,Rich Wakeland,1,1,0
Austin,102,Lieutenant Governor,,DEM,Carla Brailey,18,12,6
Austin,102,Lieutenant Governor,,DEM,Michelle Beckley,14,9,5
Austin,102,Lieutenant Governor,,DEM,Mike Collier,11,6,5
Austin,102,Attorney General,,DEM,Joe Jaworski,15,6,9
Austin,102,Attorney General,,DEM,"S. ""TBONE"" Raynor",5,1,4
Austin,102,Attorney General,,DEM,Lee Merritt,7,6,1
Austin,102,Attorney General,,DEM,Mike Fields,10,8,2
Austin,102,Attorney General,,DEM,Rochelle Mercedes Garza,7,6,1
Austin,102,Comptroller of Pubic Accounts,,DEM,Tim Mahoney,19,11,8
Austin,102,Comptroller of Pubic Accounts,,DEM,Janet T. Dudding,15,12,3
Austin,102,Comptroller of Pubic Accounts,,DEM,Angel Luis Vega,9,4,5
Austin,102,Comm General Land Office,,DEM,Michael Lange,21,14,7
Austin,102,Comm General Land Office,,DEM,Jay Kleberg,7,4,3
Austin,102,Comm General Land Office,,DEM,Sandragrace Martinez,4,2,2
Austin,102,Comm General Land Office,,DEM,Jinny Suh,12,7,5
Austin,102,Commissioner of Agriculture,,DEM,Susan Hayes,34,20,14
Austin,102,Commissioner of Agriculture,,DEM,Ed Ireson,8,5,3
Austin,102,Railroad Commissioner,,DEM,Luke Warford,40,25,15
