county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Anderson,Voting Box 1,Registered Voters,,,,3610,0,0,0
Anderson,Voting Box 2,Registered Voters,,,,5288,0,0,0
Anderson,Voting Box 3,Registered Voters,,,,2432,0,0,0
Anderson,Voting Box 4-5,Registered Voters,,,,3738,0,0,0
Anderson,Voting Box 6,Registered Voters,,,,2872,0,0,0
Anderson,Voting Box 7,Registered Voters,,,,2700,0,0,0
Anderson,Voting Box 8,Registered Voters,,,,726,0,0,0
Anderson,Voting Box 9,Registered Voters,,,,2816,0,0,0
Anderson,Voting Box 10,Registered Voters,,,,1150,0,0,0
Anderson,Voting Box 11,Registered Voters,,,,2598,0,0,0
Anderson,Voting Box 13,Registered Voters,,,,3604,0,0,0
Anderson,Voting Box 15,Registered Voters,,,,1854,0,0,0
Anderson,Voting Box 16,Registered Voters,,,,1774,0,0,0
Anderson,Voting Box 17,Registered Voters,,,,1658,0,0,0
Anderson,Voting Box 18,Registered Voters,,,,4266,0,0,0
Anderson,Voting Box 19,Registered Voters,,,,4628,0,0,0
Anderson,Voting Box 20,Registered Voters,,,,2338,0,0,0
Anderson,Voting Box 21,Registered Voters,,,,3728,0,0,0
Anderson,Voting Box 22,Registered Voters,,,,2084,0,0,0
Anderson,Voting Box 23,Registered Voters,,,,2614,0,0,0
Anderson,Voting Box 24,Registered Voters,,,,1754,0,0,0
Anderson,Voting Box 1,Registered Voters - Republican Party,,REP,,1805,0,0,0
Anderson,Voting Box 2,Registered Voters - Republican Party,,REP,,2644,0,0,0
Anderson,Voting Box 3,Registered Voters - Republican Party,,REP,,1216,0,0,0
Anderson,Voting Box 4-5,Registered Voters - Republican Party,,REP,,1869,0,0,0
Anderson,Voting Box 6,Registered Voters - Republican Party,,REP,,1436,0,0,0
Anderson,Voting Box 7,Registered Voters - Republican Party,,REP,,1350,0,0,0
Anderson,Voting Box 8,Registered Voters - Republican Party,,REP,,363,0,0,0
Anderson,Voting Box 9,Registered Voters - Republican Party,,REP,,1408,0,0,0
Anderson,Voting Box 10,Registered Voters - Republican Party,,REP,,575,0,0,0
Anderson,Voting Box 11,Registered Voters - Republican Party,,REP,,1299,0,0,0
Anderson,Voting Box 13,Registered Voters - Republican Party,,REP,,1802,0,0,0
Anderson,Voting Box 15,Registered Voters - Republican Party,,REP,,927,0,0,0
Anderson,Voting Box 16,Registered Voters - Republican Party,,REP,,887,0,0,0
Anderson,Voting Box 17,Registered Voters - Republican Party,,REP,,829,0,0,0
Anderson,Voting Box 18,Registered Voters - Republican Party,,REP,,2133,0,0,0
Anderson,Voting Box 19,Registered Voters - Republican Party,,REP,,2314,0,0,0
Anderson,Voting Box 20,Registered Voters - Republican Party,,REP,,1169,0,0,0
Anderson,Voting Box 21,Registered Voters - Republican Party,,REP,,1864,0,0,0
Anderson,Voting Box 22,Registered Voters - Republican Party,,REP,,1042,0,0,0
Anderson,Voting Box 23,Registered Voters - Republican Party,,REP,,1307,0,0,0
Anderson,Voting Box 24,Registered Voters - Republican Party,,REP,,877,0,0,0
Anderson,Voting Box 1,Registered Voters - Democratic Party,,DEM,,1805,0,0,0
Anderson,Voting Box 2,Registered Voters - Democratic Party,,DEM,,2644,0,0,0
Anderson,Voting Box 3,Registered Voters - Democratic Party,,DEM,,1216,0,0,0
Anderson,Voting Box 4-5,Registered Voters - Democratic Party,,DEM,,1869,0,0,0
Anderson,Voting Box 6,Registered Voters - Democratic Party,,DEM,,1436,0,0,0
Anderson,Voting Box 7,Registered Voters - Democratic Party,,DEM,,1350,0,0,0
Anderson,Voting Box 8,Registered Voters - Democratic Party,,DEM,,363,0,0,0
Anderson,Voting Box 9,Registered Voters - Democratic Party,,DEM,,1408,0,0,0
Anderson,Voting Box 10,Registered Voters - Democratic Party,,DEM,,575,0,0,0
Anderson,Voting Box 11,Registered Voters - Democratic Party,,DEM,,1299,0,0,0
Anderson,Voting Box 13,Registered Voters - Democratic Party,,DEM,,1802,0,0,0
Anderson,Voting Box 15,Registered Voters - Democratic Party,,DEM,,927,0,0,0
Anderson,Voting Box 16,Registered Voters - Democratic Party,,DEM,,887,0,0,0
Anderson,Voting Box 17,Registered Voters - Democratic Party,,DEM,,829,0,0,0
Anderson,Voting Box 18,Registered Voters - Democratic Party,,DEM,,2133,0,0,0
Anderson,Voting Box 19,Registered Voters - Democratic Party,,DEM,,2314,0,0,0
Anderson,Voting Box 20,Registered Voters - Democratic Party,,DEM,,1169,0,0,0
Anderson,Voting Box 21,Registered Voters - Democratic Party,,DEM,,1864,0,0,0
Anderson,Voting Box 22,Registered Voters - Democratic Party,,DEM,,1042,0,0,0
Anderson,Voting Box 23,Registered Voters - Democratic Party,,DEM,,1307,0,0,0
Anderson,Voting Box 24,Registered Voters - Democratic Party,,DEM,,877,0,0,0
Anderson,Voting Box 1,Ballots Cast,,,,499,12,306,181
Anderson,Voting Box 2,Ballots Cast,,,,727,10,348,369
Anderson,Voting Box 3,Ballots Cast,,,,398,8,258,132
Anderson,Voting Box 4-5,Ballots Cast,,,,578,8,279,291
Anderson,Voting Box 6,Ballots Cast,,,,277,16,180,81
Anderson,Voting Box 7,Ballots Cast,,,,178,11,100,67
