county,precinct,office,district,candidate,party,early_voting,election_day,votes
DeWitt,101,Ballots Cast,,,,,,568
DeWitt,102,Ballots Cast,,,,,,173
DeWitt,201,Ballots Cast,,,,,,180
DeWitt,202,Ballots Cast,,,,,,426
DeWitt,203,Ballots Cast,,,,,,309
DeWitt,301,Ballots Cast,,,,,,515
DeWitt,302,Ballots Cast,,,,,,383
DeWitt,303,Ballots Cast,,,,,,173
DeWitt,401,Ballots Cast,,,,,,819
DeWitt,402,Ballots Cast,,,,,,503
DeWitt,TOTAL,Ballots Cast,,,,,,4049
DeWitt,101,Straight Party,,Republican Party,,135,111,246
DeWitt,102,Straight Party,,Republican Party,,13,14,27
DeWitt,201,Straight Party,,Republican Party,,70,35,105
DeWitt,202,Straight Party,,Republican Party,,90,136,226
DeWitt,203,Straight Party,,Republican Party,,64,108,172
DeWitt,301,Straight Party,,Republican Party,,87,183,270
DeWitt,302,Straight Party,,Republican Party,,69,117,186
DeWitt,303,Straight Party,,Republican Party,,17,55,72
DeWitt,401,Straight Party,,Republican Party,,167,137,304
DeWitt,402,Straight Party,,Republican Party,,94,111,205
DeWitt,TOTAL,Straight Party,,Republican Party,,806,1007,1813
DeWitt,101,Straight Party,,Democratic Party,,16,5,21
DeWitt,102,Straight Party,,Democratic Party,,29,45,74
DeWitt,201,Straight Party,,Democratic Party,,9,4,13
DeWitt,202,Straight Party,,Democratic Party,,8,31,39
DeWitt,203,Straight Party,,Democratic Party,,2,16,18
DeWitt,301,Straight Party,,Democratic Party,,12,15,27
DeWitt,302,Straight Party,,Democratic Party,,11,22,33
DeWitt,303,Straight Party,,Democratic Party,,0,8,8
DeWitt,401,Straight Party,,Democratic Party,,33,21,54
DeWitt,402,Straight Party,,Democratic Party,,8,5,13
DeWitt,TOTAL,Straight Party,,Democratic Party,,128,172,300
DeWitt,101,Straight Party,,Libertarian Party,,0,1,1
DeWitt,102,Straight Party,,Libertarian Party,,0,1,1
DeWitt,201,Straight Party,,Libertarian Party,,0,0,0
DeWitt,202,Straight Party,,Libertarian Party,,0,1,1
DeWitt,203,Straight Party,,Libertarian Party,,0,0,0
DeWitt,301,Straight Party,,Libertarian Party,,0,0,0
DeWitt,302,Straight Party,,Libertarian Party,,0,1,1
DeWitt,303,Straight Party,,Libertarian Party,,0,1,1
DeWitt,401,Straight Party,,Libertarian Party,,1,0,1
DeWitt,402,Straight Party,,Libertarian Party,,2,0,2
DeWitt,TOTAL,Straight Party,,Libertarian Party,,3,5,8
DeWitt,101,Straight Party,,Green Party,,0,0,0
DeWitt,102,Straight Party,,Green Party,,0,0,0
DeWitt,201,Straight Party,,Green Party,,0,0,0
DeWitt,202,Straight Party,,Green Party,,0,0,0
DeWitt,203,Straight Party,,Green Party,,0,1,1
DeWitt,301,Straight Party,,Green Party,,0,0,0
DeWitt,302,Straight Party,,Green Party,,0,0,0
DeWitt,303,Straight Party,,Green Party,,0,0,0
DeWitt,401,Straight Party,,Green Party,,0,1,1
DeWitt,402,Straight Party,,Green Party,,0,0,0
DeWitt,TOTAL,Straight Party,,Green Party,,0,2,2
DeWitt,101,Straight Party,,Over Votes,,0,0,0
DeWitt,102,Straight Party,,Over Votes,,0,0,0
DeWitt,201,Straight Party,,Over Votes,,0,0,0
DeWitt,202,Straight Party,,Over Votes,,0,0,0
DeWitt,203,Straight Party,,Over Votes,,0,0,0
DeWitt,301,Straight Party,,Over Votes,,0,0,0
DeWitt,302,Straight Party,,Over Votes,,0,0,0
DeWitt,303,Straight Party,,Over Votes,,0,0,0
DeWitt,401,Straight Party,,Over Votes,,0,0,0
DeWitt,402,Straight Party,,Over Votes,,0,0,0
DeWitt,TOTAL,Straight Party,,Over Votes,,0,0,0
DeWitt,101,Straight Party,,Under Votes,,184,116,300
DeWitt,102,Straight Party,,Under Votes,,11,3,14
DeWitt,201,Straight Party,,Under Votes,,11,3,14
DeWitt,202,Straight Party,,Under Votes,,7,1,8
DeWitt,203,Straight Party,,Under Votes,,4,0,4
DeWitt,301,Straight Party,,Under Votes,,9,7,16
DeWitt,302,Straight Party,,Under Votes,,7,3,10
DeWitt,303,Straight Party,,Under Votes,,4,2,6
DeWitt,401,Straight Party,,Under Votes,,9,6,15
DeWitt,402,Straight Party,,Under Votes,,10,8,18
DeWitt,TOTAL,Straight Party,,Under Votes,,256,149,405
DeWitt,101,U S Senate,,John Cornyn,,282,204,486
DeWitt,102,U S Senate,,John Cornyn,,31,31,62
DeWitt,201,U S Senate,,John Cornyn,,93,56,149
DeWitt,202,U S Senate,,John Cornyn,,122,219,341
DeWitt,203,U S Senate,,John Cornyn,,98,169,267
DeWitt,301,U S Senate,,John Cornyn,,125,315,440
DeWitt,302,U S Senate,,John Cornyn,,109,204,313
DeWitt,303,U S Senate,,John Cornyn,,41,95,136
DeWitt,401,U S Senate,,John Cornyn,,357,290,647
DeWitt,402,U S Senate,,John Cornyn,,198,231,429
DeWitt,TOTAL,U S Senate,,John Cornyn,,1456,1814,3270
DeWitt,101,U S Senate,,David M. Alameel,,36,18,54
DeWitt,102,U S Senate,,David M. Alameel,,38,56,94
DeWitt,201,U S Senate,,David M. Alameel,,13,9,22
DeWitt,202,U S Senate,,David M. Alameel,,14,44,58
DeWitt,203,U S Senate,,David M. Alameel,,4,26,30
DeWitt,301,U S Senate,,David M. Alameel,,16,27,43
DeWitt,302,U S Senate,,David M. Alameel,,18,33,51
DeWitt,303,U S Senate,,David M. Alameel,,1,18,19
DeWitt,401,U S Senate,,David M. Alameel,,61,52,113
DeWitt,402,U S Senate,,David M. Alameel,,18,15,33
DeWitt,TOTAL,U S Senate,,David M. Alameel,,219,298,517
DeWitt,101,U S Senate,,Rebecca Paddock,,6,7,13
DeWitt,102,U S Senate,,Rebecca Paddock,,2,1,3
DeWitt,201,U S Senate,,Rebecca Paddock,,2,0,2
DeWitt,202,U S Senate,,Rebecca Paddock,,2,8,10
DeWitt,203,U S Senate,,Rebecca Paddock,,1,0,1
DeWitt,301,U S Senate,,Rebecca Paddock,,7,9,16
DeWitt,302,U S Senate,,Rebecca Paddock,,1,8,9
DeWitt,303,U S Senate,,Rebecca Paddock,,3,3,6
DeWitt,401,U S Senate,,Rebecca Paddock,,15,13,28
DeWitt,402,U S Senate,,Rebecca Paddock,,9,4,13
DeWitt,TOTAL,U S Senate,,Rebecca Paddock,,48,53,101
DeWitt,101,U S Senate,,"Emily ""Spicybrown"" Sanchez",,0,1,1
DeWitt,102,U S Senate,,"Emily ""Spicybrown"" Sanchez",,4,2,6
DeWitt,201,U S Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
DeWitt,202,U S Senate,,"Emily ""Spicybrown"" Sanchez",,2,2,4
DeWitt,203,U S Senate,,"Emily ""Spicybrown"" Sanchez",,0,1,1
DeWitt,301,U S Senate,,"Emily ""Spicybrown"" Sanchez",,0,1,1
DeWitt,302,U S Senate,,"Emily ""Spicybrown"" Sanchez",,1,0,1
DeWitt,303,U S Senate,,"Emily ""Spicybrown"" Sanchez",,2,0,2
DeWitt,401,U S Senate,,"Emily ""Spicybrown"" Sanchez",,0,3,3
DeWitt,402,U S Senate,,"Emily ""Spicybrown"" Sanchez",,2,1,3
DeWitt,TOTAL,U S Senate,,"Emily ""Spicybrown"" Sanchez",,11,11,22
DeWitt,101,U S Senate,,Mohammed Tahiro (W),,0,0,0
DeWitt,102,U S Senate,,Mohammed Tahiro (W),,0,0,0
DeWitt,201,U S Senate,,Mohammed Tahiro (W),,0,0,0
DeWitt,202,U S Senate,,Mohammed Tahiro (W),,0,0,0
DeWitt,203,U S Senate,,Mohammed Tahiro (W),,0,0,0
DeWitt,301,U S Senate,,Mohammed Tahiro (W),,0,0,0
DeWitt,302,U S Senate,,Mohammed Tahiro (W),,0,0,0
DeWitt,303,U S Senate,,Mohammed Tahiro (W),,0,0,0
DeWitt,401,U S Senate,,Mohammed Tahiro (W),,0,0,0
DeWitt,402,U S Senate,,Mohammed Tahiro (W),,0,0,0
DeWitt,TOTAL,U S Senate,,Mohammed Tahiro (W),,0,0,0
DeWitt,101,U S Senate,,Over Votes,,0,0,0
