county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Parker,11,Straight Party,,Republican Party,,76,242,209,527
Parker,12,Straight Party,,Republican Party,,20,211,106,337
Parker,13,Straight Party,,Republican Party,,45,541,434,1020
Parker,14,Straight Party,,Republican Party,,11,122,57,190
Parker,15,Straight Party,,Republican Party,,1,4,6,11
Parker,16,Straight Party,,Republican Party,,226,1625,1458,3309
Parker,17,Straight Party,,Republican Party,,3,37,34,74
Parker,18,Straight Party,,Republican Party,,0,2,1,3
Parker,19,Straight Party,,Republican Party,,0,1,0,1
Parker,20,Straight Party,,Republican Party,,146,935,557,1638
Parker,21,Straight Party,,Republican Party,,141,1961,1280,3382
Parker,22,Straight Party,,Republican Party,,1,10,13,24
Parker,23,Straight Party,,Republican Party,,32,368,234,634
Parker,24,Straight Party,,Republican Party,,0,1,0,1
Parker,25,Straight Party,,Republican Party,,123,1025,1143,2291
Parker,26,Straight Party,,Republican Party,,23,186,152,361
Parker,27,Straight Party,,Republican Party,,11,64,86,161
Parker,28,Straight Party,,Republican Party,,0,11,4,15
Parker,29,Straight Party,,Republican Party,,0,40,23,63
Parker,30,Straight Party,,Republican Party,,75,473,355,903
Parker,31,Straight Party,,Republican Party,,37,264,161,462
Parker,32,Straight Party,,Republican Party,,20,112,148,280
Parker,33,Straight Party,,Republican Party,,0,0,1,1
Parker,34,Straight Party,,Republican Party,,41,209,170,420
Parker,35,Straight Party,,Republican Party,,36,192,148,376
Parker,36,Straight Party,,Republican Party,,55,367,246,668
Parker,37,Straight Party,,Republican Party,,2,2,3,7
Parker,38,Straight Party,,Republican Party,,0,0,0,0
Parker,39,Straight Party,,Republican Party,,0,0,0,0
Parker,40,Straight Party,,Republican Party,,0,0,0,0
Parker,41,Straight Party,,Republican Party,,0,0,0,0
Parker,42,Straight Party,,Republican Party,,6,18,23,47
Parker,43,Straight Party,,Republican Party,,0,1,0,1
Parker,44,Straight Party,,Republican Party,,3,35,12,50
Parker,45,Straight Party,,Republican Party,,17,65,147,229
Parker,46,Straight Party,,Republican Party,,3,8,21,32
Parker,47,Straight Party,,Republican Party,,0,0,0,0
Parker,48,Straight Party,,Republican Party,,15,41,96,152
Parker,Total,Straight Party,,Republican Party,,1169,9173,7328,17670
Parker,11,Straight Party,,Democratic Party,,10,19,34,63
Parker,12,Straight Party,,Democratic Party,,9,20,16,45
Parker,13,Straight Party,,Democratic Party,,13,85,57,155
Parker,14,Straight Party,,Democratic Party,,4,12,7,23
Parker,15,Straight Party,,Democratic Party,,0,2,1,3
Parker,16,Straight Party,,Democratic Party,,74,202,219,495
Parker,17,Straight Party,,Democratic Party,,0,5,8,13
Parker,18,Straight Party,,Democratic Party,,0,0,0,0
Parker,19,Straight Party,,Democratic Party,,1,0,1,2
Parker,20,Straight Party,,Democratic Party,,57,139,81,277
Parker,21,Straight Party,,Democratic Party,,45,219,152,416
Parker,22,Straight Party,,Democratic Party,,0,1,2,3
Parker,23,Straight Party,,Democratic Party,,2,30,21,53
Parker,24,Straight Party,,Democratic Party,,0,0,0,0
Parker,25,Straight Party,,Democratic Party,,34,134,105,273
Parker,26,Straight Party,,Democratic Party,,4,27,14,45
Parker,27,Straight Party,,Democratic Party,,5,6,11,22
Parker,28,Straight Party,,Democratic Party,,0,0,1,1
Parker,29,Straight Party,,Democratic Party,,2,4,0,6
Parker,30,Straight Party,,Democratic Party,,28,55,65,148
Parker,31,Straight Party,,Democratic Party,,6,27,29,62
Parker,32,Straight Party,,Democratic Party,,13,16,19,48
Parker,33,Straight Party,,Democratic Party,,0,0,0,0
Parker,34,Straight Party,,Democratic Party,,8,17,19,44
Parker,35,Straight Party,,Democratic Party,,7,24,14,45
Parker,36,Straight Party,,Democratic Party,,13,44,21,78
Parker,37,Straight Party,,Democratic Party,,0,0,0,0
Parker,38,Straight Party,,Democratic Party,,0,0,0,0
Parker,39,Straight Party,,Democratic Party,,0,0,0,0
Parker,40,Straight Party,,Democratic Party,,0,0,0,0
Parker,41,Straight Party,,Democratic Party,,0,4,0,4
Parker,42,Straight Party,,Democratic Party,,0,3,2,5
Parker,43,Straight Party,,Democratic Party,,0,0,0,0
Parker,44,Straight Party,,Democratic Party,,0,0,8,8
Parker,45,Straight Party,,Democratic Party,,7,10,14,31
