county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Aransas,1,Ballots Cast,,,,,,,719
Aransas,1A,Ballots Cast,,,,,,,402
Aransas,2,Ballots Cast,,,,,,,1082
Aransas,3,Ballots Cast,,,,,,,1871
Aransas,4,Ballots Cast,,,,,,,1565
Aransas,4A,Ballots Cast,,,,,,,483
Aransas,Total,Ballots Cast,,,,,,,6122
Aransas,1,Straight Party,,Republican Party,,20,138,141,299
Aransas,1A,Straight Party,,Republican Party,,13,71,77,161
Aransas,2,Straight Party,,Republican Party,,49,148,157,354
Aransas,3,Straight Party,,Republican Party,,139,462,249,850
Aransas,4,Straight Party,,Republican Party,,98,368,234,700
Aransas,4A,Straight Party,,Republican Party,,23,102,101,226
Aransas,Total,Straight Party,,Republican Party,,342,1289,959,2590
Aransas,1,Straight Party,,Democratic Party,,5,32,34,71
Aransas,1A,Straight Party,,Democratic Party,,5,12,22,39
Aransas,2,Straight Party,,Democratic Party,,20,79,73,172
Aransas,3,Straight Party,,Democratic Party,,13,63,71,147
Aransas,4,Straight Party,,Democratic Party,,21,65,43,129
Aransas,4A,Straight Party,,Democratic Party,,2,20,21,43
Aransas,Total,Straight Party,,Democratic Party,,66,271,264,601
Aransas,1,Straight Party,,Libertarian Party,,0,0,2,2
Aransas,1A,Straight Party,,Libertarian Party,,0,0,1,1
Aransas,2,Straight Party,,Libertarian Party,,1,4,6,11
Aransas,3,Straight Party,,Libertarian Party,,1,1,1,3
Aransas,4,Straight Party,,Libertarian Party,,0,3,2,5
Aransas,4A,Straight Party,,Libertarian Party,,1,1,2,4
Aransas,Total,Straight Party,,Libertarian Party,,3,9,14,26
Aransas,1,Straight Party,,Green Party,,0,0,1,1
Aransas,1A,Straight Party,,Green Party,,0,0,0,0
Aransas,2,Straight Party,,Green Party,,0,0,2,2
Aransas,3,Straight Party,,Green Party,,0,1,1,2
Aransas,4,Straight Party,,Green Party,,0,0,2,2
Aransas,4A,Straight Party,,Green Party,,0,0,0,0
Aransas,Total,Straight Party,,Green Party,,0,1,6,7
Aransas,1,Straight Party,,Over Votes,,0,0,2,2
Aransas,1A,Straight Party,,Over Votes,,0,3,0,3
Aransas,2,Straight Party,,Over Votes,,0,1,0,1
Aransas,3,Straight Party,,Over Votes,,0,4,1,5
Aransas,4,Straight Party,,Over Votes,,0,6,0,6
Aransas,4A,Straight Party,,Over Votes,,0,0,0,0
Aransas,Total,Straight Party,,Over Votes,,0,14,3,17
Aransas,1,Straight Party,,Under Votes,,26,152,166,344
Aransas,1A,Straight Party,,Under Votes,,13,79,106,198
Aransas,2,Straight Party,,Under Votes,,33,236,273,542
Aransas,3,Straight Party,,Under Votes,,67,530,267,864
Aransas,4,Straight Party,,Under Votes,,70,397,256,723
Aransas,4A,Straight Party,,Under Votes,,19,90,101,210
Aransas,Total,Straight Party,,Under Votes,,228,1484,1169,2881
Aransas,1,U.S. Senate,,John Cornyn,REP,39,240,263,542
Aransas,1A,U.S. Senate,,John Cornyn,REP,20,127,144,291
Aransas,2,U.S. Senate,,John Cornyn,REP,65,288,314,667
Aransas,3,U.S. Senate,,John Cornyn,REP,184,823,426,1433
