county,precinct,office,district,party,candidate,early_voting,election_day,votes
Falls,101,Railroad Commissioner,,,Hunter Wayne Crow,2,3,5
Falls,101,Railroad Commissioner,,,Jaime Andres Diez,2,2,4
Falls,101,Railroad Commissioner,,,Luke Warford,53,40,93
Falls,101,Railroad Commissioner,,,Wayne Christian,72,55,127
Falls,102,Railroad Commissioner,,,Hunter Wayne Crow,2,2,4
Falls,102,Railroad Commissioner,,,Jaime Andres Diez,11,7,18
Falls,102,Railroad Commissioner,,,Luke Warford,69,61,130
Falls,102,Railroad Commissioner,,,Wayne Christian,165,117,282
Falls,103,Railroad Commissioner,,,Hunter Wayne Crow,1,1,2
Falls,103,Railroad Commissioner,,,Jaime Andres Diez,1,3,4
Falls,103,Railroad Commissioner,,,Luke Warford,28,18,46
Falls,103,Railroad Commissioner,,,Wayne Christian,182,192,374
Falls,201,Railroad Commissioner,,,Hunter Wayne Crow,0,2,2
Falls,201,Railroad Commissioner,,,Jaime Andres Diez,3,5,8
Falls,201,Railroad Commissioner,,,Luke Warford,30,16,46
Falls,201,Railroad Commissioner,,,Wayne Christian,139,173,312
Falls,202,Railroad Commissioner,,,Hunter Wayne Crow,0,4,4
Falls,202,Railroad Commissioner,,,Jaime Andres Diez,6,1,7
Falls,202,Railroad Commissioner,,,Luke Warford,158,93,251
Falls,202,Railroad Commissioner,,,Wayne Christian,98,60,158
Falls,203,Railroad Commissioner,,,Hunter Wayne Crow,0,3,3
Falls,203,Railroad Commissioner,,,Jaime Andres Diez,1,0,1
Falls,203,Railroad Commissioner,,,Luke Warford,89,59,148
Falls,203,Railroad Commissioner,,,Wayne Christian,21,12,33
Falls,301,Railroad Commissioner,,,Hunter Wayne Crow,0,1,1
Falls,301,Railroad Commissioner,,,Jaime Andres Diez,3,5,8
Falls,301,Railroad Commissioner,,,Luke Warford,38,37,75
Falls,301,Railroad Commissioner,,,Wayne Christian,137,210,347
Falls,302,Railroad Commissioner,,,Hunter Wayne Crow,1,1,2
Falls,302,Railroad Commissioner,,,Jaime Andres Diez,3,13,16
Falls,302,Railroad Commissioner,,,Luke Warford,29,74,103
Falls,302,Railroad Commissioner,,,Wayne Christian,125,350,475
Falls,303,Railroad Commissioner,,,Hunter Wayne Crow,2,1,3
Falls,303,Railroad Commissioner,,,Jaime Andres Diez,1,2,3
Falls,303,Railroad Commissioner,,,Luke Warford,9,8,17
Falls,303,Railroad Commissioner,,,Wayne Christian,38,252,290
Falls,401,Railroad Commissioner,,,Hunter Wayne Crow,1,0,1
Falls,401,Railroad Commissioner,,,Jaime Andres Diez,2,2,4
Falls,401,Railroad Commissioner,,,Luke Warford,7,10,17
Falls,401,Railroad Commissioner,,,Wayne Christian,117,186,303
Falls,402,Railroad Commissioner,,,Hunter Wayne Crow,2,0,2
Falls,402,Railroad Commissioner,,,Jaime Andres Diez,6,6,12
Falls,402,Railroad Commissioner,,,Luke Warford,41,48,89
Falls,402,Railroad Commissioner,,,Wayne Christian,163,245,408
Falls,403,Railroad Commissioner,,,Hunter Wayne Crow,4,0,4
Falls,403,Railroad Commissioner,,,Jaime Andres Diez,7,0,7
Falls,403,Railroad Commissioner,,,Luke Warford,88,0,88
Falls,403,Railroad Commissioner,,,Wayne Christian,311,0,311
Falls,101,Justice Supreme Court Place 9,,,Evan Young,76,54,130
Falls,101,Justice Supreme Court Place 9,,,Julia Maldonado,54,41,95
Falls,102,Justice Supreme Court Place 9,,,Evan Young,167,119,286
Falls,102,Justice Supreme Court Place 9,,,Julia Maldonado,82,68,150
Falls,103,Justice Supreme Court Place 9,,,Evan Young,180,197,377
Falls,103,Justice Supreme Court Place 9,,,Julia Maldonado,29,15,44
Falls,201,Justice Supreme Court Place 9,,,Evan Young,139,172,311
Falls,201,Justice Supreme Court Place 9,,,Julia Maldonado,31,22,53
Falls,202,Justice Supreme Court Place 9,,,Evan Young,99,60,159
Falls,202,Justice Supreme Court Place 9,,,Julia Maldonado,163,98,261
Falls,203,Justice Supreme Court Place 9,,,Evan Young,22,14,36
Falls,203,Justice Supreme Court Place 9,,,Julia Maldonado,87,59,146
Falls,301,Justice Supreme Court Place 9,,,Evan Young,140,209,349
Falls,301,Justice Supreme Court Place 9,,,Julia Maldonado,38,42,80
Falls,302,Justice Supreme Court Place 9,,,Evan Young,128,344,472
Falls,302,Justice Supreme Court Place 9,,,Julia Maldonado,29,92,121
Falls,303,Justice Supreme Court Place 9,,,Evan Young,38,254,292
Falls,303,Justice Supreme Court Place 9,,,Julia Maldonado,12,7,19
Falls,401,Justice Supreme Court Place 9,,,Evan Young,118,185,303
Falls,401,Justice Supreme Court Place 9,,,Julia Maldonado,9,12,21
Falls,402,Justice Supreme Court Place 9,,,Evan Young,167,244,411
Falls,402,Justice Supreme Court Place 9,,,Julia Maldonado,45,51,96
Falls,403,Justice Supreme Court Place 9,,,Evan Young,311,0,311
Falls,403,Justice Supreme Court Place 9,,,Julia Maldonado,94,0,94
Falls,101,State Representative,13,,Angelia Orr,75,58,133
Falls,101,State Representative,13,,Cedric Davis Sr,55,39,94
Falls,102,State Representative,13,,Angelia Orr,173,124,297
Falls,102,State Representative,13,,Cedric Davis Sr,78,66,144
Falls,103,State Representative,13,,Angelia Orr,187,196,383
Falls,103,State Representative,13,,Cedric Davis Sr,25,18,43
Falls,201,State Representative,13,,Angelia Orr,140,177,317
Falls,201,State Representative,13,,Cedric Davis Sr,31,20,51
Falls,202,State Representative,13,,Angelia Orr,104,64,168
Falls,202,State Representative,13,,Cedric Davis Sr,157,95,252
