county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Williamson,116,Registered Voters,,,,1417,0,0,0
Williamson,117,Registered Voters,,,,5125,0,0,0
Williamson,118,Registered Voters,,,,3192,0,0,0
Williamson,119,Registered Voters,,,,3711,0,0,0
Williamson,122,Registered Voters,,,,413,0,0,0
Williamson,123,Registered Voters,,,,4093,0,0,0
Williamson,135,Registered Voters,,,,3518,0,0,0
Williamson,136,Registered Voters,,,,352,0,0,0
Williamson,138,Registered Voters,,,,1238,0,0,0
Williamson,139,Registered Voters,,,,3837,0,0,0
Williamson,143,Registered Voters,,,,782,0,0,0
Williamson,144,Registered Voters,,,,796,0,0,0
Williamson,145,Registered Voters,,,,2867,0,0,0
Williamson,146,Registered Voters,,,,5182,0,0,0
Williamson,147,Registered Voters,,,,5539,0,0,0
Williamson,149,Registered Voters,,,,3111,0,0,0
Williamson,150,Registered Voters,,,,4326,0,0,0
Williamson,151,Registered Voters,,,,4862,0,0,0
Williamson,155,Registered Voters,,,,3947,0,0,0
Williamson,162,Registered Voters,,,,4368,0,0,0
Williamson,163,Registered Voters,,,,3139,0,0,0
Williamson,164,Registered Voters,,,,636,0,0,0
Williamson,166,Registered Voters,,,,2140,0,0,0
Williamson,173,Registered Voters,,,,2524,0,0,0
Williamson,174,Registered Voters,,,,3030,0,0,0
Williamson,175,Registered Voters,,,,2989,0,0,0
Williamson,180,Registered Voters,,,,4235,0,0,0
Williamson,181,Registered Voters,,,,2064,0,0,0
Williamson,182,Registered Voters,,,,997,0,0,0
Williamson,184,Registered Voters,,,,1685,0,0,0
Williamson,186,Registered Voters,,,,2838,0,0,0
Williamson,189,Registered Voters,,,,3663,0,0,0
Williamson,191,Registered Voters,,,,947,0,0,0
Williamson,192,Registered Voters,,,,554,0,0,0
Williamson,198,Registered Voters,,,,51,0,0,0
Williamson,201,Registered Voters,,,,3705,0,0,0
Williamson,202,Registered Voters,,,,509,0,0,0
Williamson,203,Registered Voters,,,,146,0,0,0
Williamson,204,Registered Voters,,,,3219,0,0,0
Williamson,205,Registered Voters,,,,305,0,0,0
Williamson,206,Registered Voters,,,,2421,0,0,0
Williamson,207,Registered Voters,,,,3601,0,0,0
Williamson,208,Registered Voters,,,,1942,0,0,0
Williamson,209,Registered Voters,,,,3898,0,0,0
Williamson,210,Registered Voters,,,,3214,0,0,0
Williamson,216,Registered Voters,,,,1380,0,0,0
Williamson,229,Registered Voters,,,,308,0,0,0
Williamson,230,Registered Voters,,,,4356,0,0,0
Williamson,231,Registered Voters,,,,2141,0,0,0
Williamson,244,Registered Voters,,,,5229,0,0,0
Williamson,245,Registered Voters,,,,3723,0,0,0
Williamson,251,Registered Voters,,,,107,0,0,0
Williamson,252,Registered Voters,,,,4410,0,0,0
Williamson,253,Registered Voters,,,,5021,0,0,0
Williamson,254,Registered Voters,,,,4211,0,0,0
Williamson,255,Registered Voters,,,,3112,0,0,0
Williamson,256,Registered Voters,,,,2288,0,0,0
Williamson,257,Registered Voters,,,,4589,0,0,0
Williamson,258,Registered Voters,,,,522,0,0,0
Williamson,259,Registered Voters,,,,2255,0,0,0
Williamson,261,Registered Voters,,,,3136,0,0,0
Williamson,262,Registered Voters,,,,2660,0,0,0
Williamson,263,Registered Voters,,,,3473,0,0,0
Williamson,264,Registered Voters,,,,3251,0,0,0
Williamson,266,Registered Voters,,,,3469,0,0,0
