county,precinct,office,district,party,candidate,early_voting,election_day,votes
Haskell,Pct. 1,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,12,11,23
Haskell,Pct. 1,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,102,108,210
Haskell,Pct. 2,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,32,26,58
Haskell,Pct. 2,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,166,118,284
Haskell,Pct. 3,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,24,13,37
Haskell,Pct. 3,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,112,106,218
Haskell,Pct. 4,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,8,12,20
Haskell,Pct. 4,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,48,54,102
Haskell,Pct. 5,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,18,17,35
Haskell,Pct. 5,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,68,71,139
Haskell,Pct. 6,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,12,3,15
Haskell,Pct. 6,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,63,91,154
Haskell,Pct. 7,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,0,2,2
Haskell,Pct. 7,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,13,34,47
Haskell,Pct. 8,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,11,6,17
Haskell,Pct. 8,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,22,32,54
Haskell,Pct. 9,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,7,2,9
Haskell,Pct. 9,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,56,63,119
Haskell,Pct.10,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,3,3,6
Haskell,Pct.10,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,32,46,78
Haskell,Pct. 1,County Commissioner Precinct 2,,,Bill Steele,0,0,0
Haskell,Pct. 1,County Commissioner Precinct 2,,,Elmer Adams,0,0,0
Haskell,Pct. 2,County Commissioner Precinct 2,,,Bill Steele,2,66,68
Haskell,Pct. 2,County Commissioner Precinct 2,,,Elmer Adams,78,67,145
Haskell,Pct. 3,County Commissioner Precinct 2,,,Bill Steele,0,0,0
Haskell,Pct. 3,County Commissioner Precinct 2,,,Elmer Adams,0,0,0
Haskell,Pct. 4,County Commissioner Precinct 2,,,Bill Steele,0,0,0
Haskell,Pct. 4,County Commissioner Precinct 2,,,Elmer Adams,0,0,0
Haskell,Pct. 5,County Commissioner Precinct 2,,,Bill Steele,0,0,0
Haskell,Pct. 5,County Commissioner Precinct 2,,,Elmer Adams,0,0,0
Haskell,Pct. 6,County Commissioner Precinct 2,,,Bill Steele,0,0,0
Haskell,Pct. 6,County Commissioner Precinct 2,,,Elmer Adams,0,0,0
Haskell,Pct. 7,County Commissioner Precinct 2,,,Bill Steele,0,0,0
Haskell,Pct. 7,County Commissioner Precinct 2,,,Elmer Adams,0,0,0
Haskell,Pct. 8,County Commissioner Precinct 2,,,Bill Steele,2,11,13
Haskell,Pct. 8,County Commissioner Precinct 2,,,Elmer Adams,24,24,48
Haskell,Pct. 9,County Commissioner Precinct 2,,,Bill Steele,0,0,0
Haskell,Pct. 9,County Commissioner Precinct 2,,,Elmer Adams,0,0,0
Haskell,Pct.10,County Commissioner Precinct 2,,,Bill Steele,0,0,0
Haskell,Pct.10,County Commissioner Precinct 2,,,Elmer Adams,0,0,0
Haskell,Pct. 1,Commissioner Of The General Land Office,,,Alfred Molison Jr,0,0,0
Haskell,Pct. 1,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,0,0,0
Haskell,Pct. 1,Commissioner Of The General Land Office,,,Dawn Buckingham,105,108,213
Haskell,Pct. 1,Commissioner Of The General Land Office,,,Jay Kleberg,15,11,26
Haskell,Pct. 2,Commissioner Of The General Land Office,,,Alfred Molison Jr,0,0,0
Haskell,Pct. 2,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,1,1,2
Haskell,Pct. 2,Commissioner Of The General Land Office,,,Dawn Buckingham,169,118,287
Haskell,Pct. 2,Commissioner Of The General Land Office,,,Jay Kleberg,30,20,50
Haskell,Pct. 3,Commissioner Of The General Land Office,,,Alfred Molison Jr,0,1,1
Haskell,Pct. 3,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,1,0,1
