county,precinct,office,district,party,candidate,early_voting,election_day,votes
Brooks,1,U.S. House,15,DEM,Michelle Vallejo,179,108,287
Brooks,1,U.S. House,15,REP,Monica De La Cruz,74,58,132
Brooks,1,U.S. House,15,LBT,"Ross Lynn Leone, Jr",6,3,9
Brooks,2,U.S. House,15,DEM,Michelle Vallejo,153,118,271
Brooks,2,U.S. House,15,REP,Monica De La Cruz,124,109,233
Brooks,2,U.S. House,15,LBT,"Ross Lynn Leone, Jr",7,9,16
Brooks,3,U.S. House,15,DEM,Michelle Vallejo,129,87,216
Brooks,3,U.S. House,15,REP,Monica De La Cruz,54,41,95
Brooks,3,U.S. House,15,LBT,"Ross Lynn Leone, Jr",2,3,5
Brooks,3S,U.S. House,15,DEM,Michelle Vallejo,18,28,46
Brooks,3S,U.S. House,15,REP,Monica De La Cruz,22,39,61
Brooks,3S,U.S. House,15,LBT,"Ross Lynn Leone, Jr",0,0,0
Brooks,4,U.S. House,15,DEM,Michelle Vallejo,193,98,291
Brooks,4,U.S. House,15,REP,Monica De La Cruz,110,75,185
Brooks,4,U.S. House,15,LBT,"Ross Lynn Leone, Jr",2,2,4
Brooks,1,Attorney General,,REP,Ken Paxton,68,44,112
Brooks,1,Attorney General,,LBT,Mark Ash,5,5,10
Brooks,1,Attorney General,,DEM,Rochelle Mercedes Garza,184,112,296
Brooks,2,Attorney General,,REP,Ken Paxton,112,91,203
Brooks,2,Attorney General,,LBT,Mark Ash,6,11,17
Brooks,2,Attorney General,,DEM,Rochelle Mercedes Garza,164,132,296
Brooks,3,Attorney General,,REP,Ken Paxton,50,36,86
Brooks,3,Attorney General,,LBT,Mark Ash,5,1,6
Brooks,3,Attorney General,,DEM,Rochelle Mercedes Garza,139,96,235
Brooks,3S,Attorney General,,REP,Ken Paxton,22,35,57
Brooks,3S,Attorney General,,LBT,Mark Ash,0,2,2
Brooks,3S,Attorney General,,DEM,Rochelle Mercedes Garza,19,31,50
Brooks,4,Attorney General,,REP,Ken Paxton,94,66,160
Brooks,4,Attorney General,,LBT,Mark Ash,2,3,5
Brooks,4,Attorney General,,DEM,Rochelle Mercedes Garza,217,104,321
Brooks,1,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr.,7,9,16
Brooks,1,Commissioner Of The General Land Office,,REP,Dawn Buckingham,55,34,89
Brooks,1,Commissioner Of The General Land Office,,DEM,Jay Kleberg,195,119,314
Brooks,2,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr.,9,14,23
Brooks,2,Commissioner Of The General Land Office,,REP,Dawn Buckingham,98,77,175
Brooks,2,Commissioner Of The General Land Office,,DEM,Jay Kleberg,173,139,312
Brooks,3,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr.,4,3,7
Brooks,3,Commissioner Of The General Land Office,,REP,Dawn Buckingham,52,33,85
Brooks,3,Commissioner Of The General Land Office,,DEM,Jay Kleberg,131,95,226
Brooks,3S,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr.,0,4,4
Brooks,3S,Commissioner Of The General Land Office,,REP,Dawn Buckingham,19,32,51
Brooks,3S,Commissioner Of The General Land Office,,DEM,Jay Kleberg,22,34,56
Brooks,4,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr.,8,5,13
Brooks,4,Commissioner Of The General Land Office,,REP,Dawn Buckingham,85,58,143
Brooks,4,Commissioner Of The General Land Office,,DEM,Jay Kleberg,217,110,327
Brooks,1,Railroad Commissioner,,GRE,Hunter Wayne Crow,1,4,5
Brooks,1,Railroad Commissioner,,LBT,Jaime Andres Diez,13,16,29
Brooks,1,Railroad Commissioner,,DEM,Luke Warford,178,105,283
Brooks,1,Railroad Commissioner,,REP,Wayne Christian,62,36,98
Brooks,2,Railroad Commissioner,,GRE,Hunter Wayne Crow,3,7,10
Brooks,2,Railroad Commissioner,,LBT,Jaime Andres Diez,18,25,43
Brooks,2,Railroad Commissioner,,DEM,Luke Warford,150,119,269
Brooks,2,Railroad Commissioner,,REP,Wayne Christian,109,80,189
Brooks,3,Railroad Commissioner,,GRE,Hunter Wayne Crow,1,3,4
Brooks,3,Railroad Commissioner,,LBT,Jaime Andres Diez,14,8,22
Brooks,3,Railroad Commissioner,,DEM,Luke Warford,114,85,199
Brooks,3,Railroad Commissioner,,REP,Wayne Christian,55,32,87
Brooks,3S,Railroad Commissioner,,GRE,Hunter Wayne Crow,0,0,0
Brooks,3S,Railroad Commissioner,,LBT,Jaime Andres Diez,2,9,11
Brooks,3S,Railroad Commissioner,,DEM,Luke Warford,17,27,44
Brooks,3S,Railroad Commissioner,,REP,Wayne Christian,22,35,57
Brooks,4,Railroad Commissioner,,GRE,Hunter Wayne Crow,4,1,5
Brooks,4,Railroad Commissioner,,LBT,Jaime Andres Diez,16,10,26
Brooks,4,Railroad Commissioner,,DEM,Luke Warford,193,100,293
Brooks,4,Railroad Commissioner,,REP,Wayne Christian,92,61,153
Brooks,1,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mc Clure Iii,63,40,103
Brooks,1,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,190,118,308
Brooks,2,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mc Clure Iii,112,91,203
Brooks,2,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,162,133,295
